date,texts,labels,sources,scores
2020-12-17,"['Google provided update on cloud platform services operations and near-term plans .', 'Google losses and deficit from cloud platform services challenges disappointed investors .', 'Google released standard search advertising financial disclosures and filings .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2020-12-18,"['Google delivered record profit reflecting innovation in search advertising .', 'Google cloud platform services outlook remains mixed with balanced factors .', 'Google downgrade followed weak AI product launches and lower outlook .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2020-12-21,"['Google impairment and writedown from YouTube monetization reduced overall profit .', 'Google reported losses driven by weak cloud platform services with lower margins .', 'Google profit drop amid AI product launches weakness raised default concern .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-22,"['Google missed YouTube monetization targets as demand decrease and slowdown continued .', 'Google provided update on search advertising operations and near-term plans .', 'Google maintained stable cloud platform services operations with results in line .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2020-12-23,"['Google faced pressure from AI product launches decline and reduced margins .', 'Google shares dropped on weak cloud platform services demand and lower guidance .', 'Google missed search advertising targets as demand decrease and slowdown continued .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-24,"['Google reported loss as YouTube monetization revenue fell amid weak demand .', 'Google market activity reflected standard cloud platform services volumes .', 'Google disappointing AI product launches results led to sell-off and negative sentiment .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2020-12-28,"['Google reported cloud platform services performance consistent with consensus .', 'Google reported losses driven by weak search advertising with lower margins .', 'Google scheduled AI product launches business review with typical agenda .', 'Google fell amid uncertainty over cloud platform services and downside risk .', 'Google shares soared after record cloud platform services revenue and strong profit gain .', 'Google management discussed cloud platform services strategy at the briefing .']","['neutral', 'neutral', 'neutral', 'negative', 'positive', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0, -1.0, 1.0, 0.0]"
2020-12-29,"['Google faces lawsuit risk and penalty concern impacting cloud platform services .', 'Google breakthrough in AI product launches drove innovation and profit expansion .', 'Google reported losses driven by weak AI product launches with lower margins .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-12-30,"['Google confirmed alignment with AI product launches priorities announced earlier .', 'Google faced pressure from YouTube monetization decline and reduced margins .', 'Google market activity reflected standard YouTube monetization volumes .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2020-12-31,"['Google downgrade followed weak AI product launches and lower outlook .', 'Google achieved robust expansion with strong gain in YouTube monetization .', 'Google announced routine updates on search advertising business plans .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-01-04,"['Google cloud platform services metrics tracked within expected parameters .', 'Google cloud platform services outlook remains mixed with balanced factors .', 'Google traded in a narrow range as cloud platform services news was expected .', 'Google quarterly review highlighted steady cloud platform services performance .', 'Google beat estimates with improved margin and rising cloud platform services momentum .', 'Google beat estimates with improved margin and rising cloud platform services momentum .']","['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, 0.0, 1.0, 1.0]"
2021-01-05,"['Google slower search advertising demand and falling margins proved disappointing .', 'Google losses and deficit from search advertising challenges disappointed investors .', 'Google reported losses driven by weak cloud platform services with lower margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-06,"['Google AI product launches metrics tracked within expected parameters .', 'Google recovery in cloud platform services drove higher profit and record revenue increase .', 'Google quarterly review highlighted steady cloud platform services performance .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-01-07,"['Google YouTube monetization outlook remains mixed with balanced factors .', 'Google fell amid uncertainty over search advertising and downside risk .', 'Google faced pressure from search advertising decline and reduced margins .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-01-08,"['Google delivered record profit reflecting innovation in YouTube monetization .', 'Google delivered record profit reflecting innovation in AI product launches .', 'Google slower cloud platform services demand and falling margins proved disappointing .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-01-11,"['Google announced layoffs amid AI product launches slowdown and restructuring .', 'Google delivered record profit reflecting innovation in AI product launches .', 'Google reported losses driven by weak search advertising with lower margins .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-01-12,"['Google reported loss as YouTube monetization revenue fell amid weak demand .', 'Google delivered record profit reflecting innovation in AI product launches .', 'Google upgrade by analysts citing strong YouTube monetization growth and higher margin .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-01-13,"['Google management discussed cloud platform services strategy at the briefing .', 'Google benefited from rising demand for YouTube monetization with improved profit margin .', 'Google confirmed alignment with search advertising priorities announced earlier .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-01-14,"['Google posted record revenue as AI product launches surged beyond expectations .', 'Google losses and deficit from AI product launches challenges disappointed investors .', 'Google AI product launches outlook remains mixed with balanced factors .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-01-15,"['Google operational activity in YouTube monetization continued normal trajectory .', 'Google surged on positive outlook for cloud platform services with higher revenue .', 'Google debt and AI product launches decline created financial pressure .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-01-19,"['Google AI product launches business continued gradual development this quarter .', 'Google operational activity in search advertising continued normal trajectory .', 'Google industry observers noted mixed signals for cloud platform services .', 'Google dividend increase reflects confident profit growth for YouTube monetization .', 'Google traded in a narrow range as cloud platform services news was expected .', 'Google impairment and writedown from AI product launches reduced overall profit .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, 1.0, 0.0, -1.0]"
2021-01-20,"['Google exceeded revenue targets as rising search advertising demand boosted growth .', 'Google achieved robust expansion with strong gain in search advertising .', 'Google acquisition strengthens search advertising and boosts revenue upside .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-01-21,"['Google AI product launches outlook remains mixed with balanced factors .', 'Google shares soared after record search advertising revenue and strong profit gain .', 'Google confirmed alignment with AI product launches priorities announced earlier .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-01-22,"['Google operational activity in search advertising continued normal trajectory .', 'Google management discussed AI product launches strategy at the briefing .', 'Google recovery in cloud platform services drove higher profit and record revenue increase .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-01-25,"['Google faces lawsuit risk and penalty concern impacting search advertising .', 'Google cloud platform services metrics tracked within expected parameters .', 'Google quarterly review highlighted steady search advertising performance .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-01-26,"['Google scheduled YouTube monetization business review with typical agenda .', 'Google reported losses driven by weak cloud platform services with lower margins .', 'Google market activity reflected standard search advertising volumes .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-01-27,"['Google missed estimates with disappointing search advertising decline .', 'Google reported strong profit growth driven by higher AI product launches demand .', 'Google shares soared after record YouTube monetization revenue and strong profit gain .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-01-28,"['Google downgrade followed weak cloud platform services and lower outlook .', 'Google management discussed YouTube monetization strategy at the briefing .', 'Google losses and deficit from YouTube monetization challenges disappointed investors .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-01-29,"['Google confirmed alignment with AI product launches priorities announced earlier .', 'Google faced pressure from search advertising decline and reduced margins .', 'Google outperform the sector with strong search advertising demand and efficient operations .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-02-01,"['Google reported AI product launches performance consistent with consensus .', 'Google traded in a narrow range as cloud platform services news was expected .', 'Google fell amid uncertainty over cloud platform services and downside risk .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2021-02-02,"['Google recovery in AI product launches drove higher profit and record revenue increase .', 'Google acquisition strengthens AI product launches and boosts revenue upside .', 'Google surged on positive outlook for YouTube monetization with higher revenue .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-02-03,"['Google traded in a narrow range as AI product launches news was expected .', 'Google return on search advertising investment exceeded expectations with surplus .', 'Google win major deals boosting momentum in cloud platform services revenue expansion .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-02-04,"['Google raised its growth forecast citing strong search advertising demand .', 'Google slower cloud platform services demand and falling margins proved disappointing .', 'Google recovery in YouTube monetization drove higher profit and record revenue increase .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-02-05,"['Google warning about cloud platform services decline raised concern among investors .', 'Google AI product launches metrics tracked within expected parameters .', 'Google announced routine updates on cloud platform services business plans .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-02-08,"['Google market activity reflected standard AI product launches volumes .', 'Google search advertising outlook remains mixed with balanced factors .', 'Google recall and fine risk created uncertainty for search advertising .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2021-02-09,"['Google acquisition strengthens AI product launches and boosts revenue upside .', 'Google released standard YouTube monetization financial disclosures and filings .', 'Google confirmed alignment with AI product launches priorities announced earlier .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-02-10,"['Google participated in conference with AI product launches presentations .', 'Google cloud platform services business continued gradual development this quarter .', 'Google market activity reflected standard YouTube monetization volumes .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-02-11,"['Google recovery in search advertising drove higher profit and record revenue increase .', 'Google profit drop amid YouTube monetization weakness raised default concern .', 'Google beat estimates with improved margin and rising cloud platform services momentum .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-02-12,"['Google posted record revenue as cloud platform services surged beyond expectations .', 'Google dividend increase reflects confident profit growth for search advertising .', 'Google reported losses driven by weak YouTube monetization with lower margins .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-02-16,"['Google search advertising metrics tracked within expected parameters .', 'Google search advertising outlook remains mixed with balanced factors .', 'Google operational activity in YouTube monetization continued normal trajectory .', 'Google profit drop amid AI product launches weakness raised default concern .', 'Google operational activity in AI product launches continued normal trajectory .', 'Google debt and search advertising decline created financial pressure .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, -1.0, 0.0, -1.0]"
2021-02-17,"['Google shares dropped on weak search advertising demand and lower guidance .', 'Google posted record revenue as AI product launches surged beyond expectations .', 'Google recovery in cloud platform services drove higher profit and record revenue increase .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-02-18,"['Google search advertising outlook remains mixed with balanced factors .', 'Google dividend increase reflects confident profit growth for YouTube monetization .', 'Google confirmed alignment with AI product launches priorities announced earlier .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-02-19,"['Google exceeded revenue targets as rising search advertising demand boosted growth .', 'Google disappointing YouTube monetization results led to sell-off and negative sentiment .', 'Google YouTube monetization business continued gradual development this quarter .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-02-22,"['Google impairment and writedown from YouTube monetization reduced overall profit .', 'Google beat estimates with improved margin and rising YouTube monetization momentum .', 'Google quarterly review highlighted steady search advertising performance .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-02-23,"['Google reported losses driven by weak cloud platform services with lower margins .', 'Google missed estimates with disappointing cloud platform services decline .', 'Google confirmed alignment with YouTube monetization priorities announced earlier .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-02-24,"['Google operational activity in AI product launches continued normal trajectory .', 'Google reported YouTube monetization performance consistent with consensus .', 'Google traded in a narrow range as AI product launches news was expected .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-02-25,"['Google acquisition strengthens YouTube monetization and boosts revenue upside .', 'Google participated in conference with AI product launches presentations .', 'Google fell amid uncertainty over cloud platform services and downside risk .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-02-26,"['Google quarterly review highlighted steady YouTube monetization performance .', 'Google losses and deficit from AI product launches challenges disappointed investors .', 'Google reduced AI product launches investment amid concern about further losses .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-03-01,"['Google cloud platform services metrics tracked within expected parameters .', 'Google reported strong profit growth driven by higher YouTube monetization demand .', 'Google market activity reflected standard search advertising volumes .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-03-02,"['Google market activity reflected standard search advertising volumes .', 'Google shares soared after record YouTube monetization revenue and strong profit gain .', 'Google raised its growth forecast citing strong cloud platform services demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-03-03,"['Google management discussed AI product launches strategy at the briefing .', 'Google announced layoffs amid search advertising slowdown and restructuring .', 'Google exceeded revenue targets as rising cloud platform services demand boosted growth .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-03-04,"['Google profit drop amid search advertising weakness raised default concern .', 'Google missed cloud platform services targets as demand decrease and slowdown continued .', 'Google disappointing AI product launches results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-05,"['Google search advertising metrics tracked within expected parameters .', 'Google shares dropped on weak cloud platform services demand and lower guidance .', 'Google announced routine updates on YouTube monetization business plans .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-03-08,"['Google YouTube monetization business continued gradual development this quarter .', 'Google downgrade followed weak YouTube monetization and lower outlook .', 'Google shares soared after record AI product launches revenue and strong profit gain .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-03-09,"['Google downgrade followed weak cloud platform services and lower outlook .', 'Google fell amid uncertainty over cloud platform services and downside risk .', 'Google disappointing YouTube monetization results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-10,"['Google recovery in cloud platform services drove higher profit and record revenue increase .', 'Google hiring surge reflects robust AI product launches demand and growth momentum .', 'Google search advertising outlook remains mixed with balanced factors .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-03-11,"['Google cut its forecast citing risk of search advertising contraction .', 'Google disappointing AI product launches results led to sell-off and negative sentiment .', 'Google announced partnership to boost AI product launches growth and revenue gain .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-12,"['Google raised its growth forecast citing strong YouTube monetization demand .', 'Google breakthrough in cloud platform services drove innovation and profit expansion .', 'Google announced routine updates on YouTube monetization business plans .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-03-15,"['Google shares dropped on weak cloud platform services demand and lower guidance .', 'Google missed estimates with disappointing search advertising decline .', 'Google raised its growth forecast citing strong search advertising demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-16,"['Google maintained stable YouTube monetization operations with results in line .', 'Google dividend increase reflects confident profit growth for search advertising .', 'Google traded in a narrow range as cloud platform services news was expected .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-03-17,"['Google released standard YouTube monetization financial disclosures and filings .', 'Google breakthrough in YouTube monetization drove innovation and profit expansion .', 'Google quarterly review highlighted steady YouTube monetization performance .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-03-18,"['Google announced routine updates on AI product launches business plans .', 'Google recovery in search advertising drove higher profit and record revenue increase .', 'Google confirmed alignment with YouTube monetization priorities announced earlier .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-03-19,"['Google quarterly review highlighted steady AI product launches performance .', 'Google recall and fine risk created uncertainty for YouTube monetization .', 'Google faced pressure from YouTube monetization decline and reduced margins .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-03-22,"['Google missed YouTube monetization targets as demand decrease and slowdown continued .', 'Google released standard YouTube monetization financial disclosures and filings .', 'Google reported losses driven by weak YouTube monetization with lower margins .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-03-23,"['Google beat estimates with improved margin and rising AI product launches momentum .', 'Google search advertising outlook remains mixed with balanced factors .', 'Google management discussed search advertising strategy at the briefing .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-03-24,"['Google slower cloud platform services demand and falling margins proved disappointing .', 'Google reported strong profit growth driven by higher search advertising demand .', 'Google maintained stable AI product launches operations with results in line .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-03-25,"['Google shares dropped on weak search advertising demand and lower guidance .', 'Google exceeded revenue targets as rising YouTube monetization demand boosted growth .', 'Google sector conditions showed typical patterns for cloud platform services .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-03-26,"['Google cloud platform services valuations remained within historical ranges .', 'Google surged on positive outlook for YouTube monetization with higher revenue .', 'Google quarterly review highlighted steady search advertising performance .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-03-29,"['Google shares soared after record YouTube monetization revenue and strong profit gain .', 'Google slower search advertising demand and falling margins proved disappointing .', 'Google quarterly review highlighted steady AI product launches performance .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-03-30,"['Google quarterly review highlighted steady cloud platform services performance .', 'Google fell amid uncertainty over cloud platform services and downside risk .', 'Google win major deals boosting momentum in cloud platform services revenue expansion .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-03-31,"['Google management discussed AI product launches strategy at the briefing .', 'Google sector conditions showed typical patterns for YouTube monetization .', 'Google achieved robust expansion with strong gain in AI product launches .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-04-01,"['Google surged on positive outlook for YouTube monetization with higher revenue .', 'Google operational activity in YouTube monetization continued normal trajectory .', 'Google reported strong profit growth driven by higher YouTube monetization demand .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-04-05,"['Google reported cloud platform services performance consistent with consensus .', 'Google win major deals boosting momentum in search advertising revenue expansion .', 'Google released standard cloud platform services financial disclosures and filings .', 'Google shares soared after record AI product launches revenue and strong profit gain .', 'Google search advertising outlook remains mixed with balanced factors .', 'Google recovery in YouTube monetization drove higher profit and record revenue increase .']","['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0, 1.0, 0.0, 1.0]"
2021-04-06,"['Google announced partnership to boost cloud platform services growth and revenue gain .', 'Google exceeded revenue targets as rising AI product launches demand boosted growth .', 'Google dividend increase reflects confident profit growth for cloud platform services .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-04-07,"['Google released standard AI product launches financial disclosures and filings .', 'Google surged on positive outlook for YouTube monetization with higher revenue .', 'Google announced routine updates on AI product launches business plans .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-04-08,"['Google breakthrough in cloud platform services drove innovation and profit expansion .', 'Google delivered record profit reflecting innovation in YouTube monetization .', 'Google traded in a narrow range as AI product launches news was expected .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-04-09,"['Google provided update on cloud platform services operations and near-term plans .', 'Google upgrade by analysts citing strong YouTube monetization growth and higher margin .', 'Google delivered record profit reflecting innovation in cloud platform services .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-04-12,"['Google profit drop amid search advertising weakness raised default concern .', 'Google governance review of AI product launches operations found no issues .', 'Google scheduled AI product launches business review with typical agenda .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-04-13,"['Google announced layoffs amid AI product launches slowdown and restructuring .', 'Google quarterly review highlighted steady cloud platform services performance .', 'Google participated in conference with AI product launches presentations .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-04-14,"['Google impairment and writedown from search advertising reduced overall profit .', 'Google fell amid uncertainty over cloud platform services and downside risk .', 'Google released standard YouTube monetization financial disclosures and filings .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-04-15,"['Google achieved robust expansion with strong gain in AI product launches .', 'Google market activity reflected standard YouTube monetization volumes .', 'Google benefited from rising demand for AI product launches with improved profit margin .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-04-16,"['Google profit drop amid AI product launches weakness raised default concern .', 'Google outperform the sector with strong search advertising demand and efficient operations .', 'Google maintained stable cloud platform services operations with results in line .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-04-19,"['Google reduced search advertising investment amid concern about further losses .', 'Google maintained stable YouTube monetization operations with results in line .', 'Google hiring surge reflects robust YouTube monetization demand and growth momentum .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-04-20,"['Google recall and fine risk created uncertainty for YouTube monetization .', 'Google provided update on cloud platform services operations and near-term plans .', 'Google search advertising metrics tracked within expected parameters .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-04-21,"['Google provided update on AI product launches operations and near-term plans .', 'Google market activity reflected standard cloud platform services volumes .', 'Google beat estimates with improved margin and rising search advertising momentum .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-04-22,"['Google sector conditions showed typical patterns for AI product launches .', 'Google faces lawsuit risk and penalty concern impacting search advertising .', 'Google warning about cloud platform services decline raised concern among investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-04-23,"['Google recovery in AI product launches drove higher profit and record revenue increase .', 'Google maintained stable cloud platform services operations with results in line .', 'Google scheduled YouTube monetization business review with typical agenda .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-04-26,"['Google industry observers noted mixed signals for AI product launches .', 'Google surged on positive outlook for cloud platform services with higher revenue .', 'Google breakthrough in YouTube monetization drove innovation and profit expansion .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-04-27,"['Google confirmed alignment with AI product launches priorities announced earlier .', 'Google AI product launches outlook remains mixed with balanced factors .', 'Google released standard cloud platform services financial disclosures and filings .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-04-28,"['Google cloud platform services valuations remained within historical ranges .', 'Google breakthrough in cloud platform services drove innovation and profit expansion .', 'Google outperform the sector with strong AI product launches demand and efficient operations .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-04-29,"['Google faced pressure from cloud platform services decline and reduced margins .', 'Google recall and fine risk created uncertainty for YouTube monetization .', 'Google confirmed alignment with search advertising priorities announced earlier .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-04-30,"['Google announced routine updates on search advertising business plans .', 'Google raised its growth forecast citing strong YouTube monetization demand .', 'Google confirmed alignment with cloud platform services priorities announced earlier .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-05-03,"['Google announced partnership to boost YouTube monetization growth and revenue gain .', 'Google profit drop amid AI product launches weakness raised default concern .', 'Google slower search advertising demand and falling margins proved disappointing .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-05-04,"['Google raised its growth forecast citing strong YouTube monetization demand .', 'Google cloud platform services metrics tracked within expected parameters .', 'Google profit drop amid YouTube monetization weakness raised default concern .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-05-05,"['Google dividend increase reflects confident profit growth for search advertising .', 'Google search advertising metrics tracked within expected parameters .', 'Google impairment and writedown from search advertising reduced overall profit .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
