date,texts,labels,sources,scores
2020-10-22,"['Microsoft benefited from rising demand for enterprise software with improved profit margin .', 'Microsoft announced routine updates on enterprise software business plans .', 'Microsoft benefited from rising demand for enterprise software with improved profit margin .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-10-23,"['Microsoft missed estimates with disappointing enterprise software decline .', 'Microsoft profit drop amid Azure cloud services weakness raised default concern .', 'Microsoft reduced Azure cloud services investment amid concern about further losses .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-10-26,"['Microsoft delivered record profit reflecting innovation in enterprise software .', 'Microsoft fell amid uncertainty over Azure cloud services and downside risk .', 'Microsoft Office and productivity outlook remains mixed with balanced factors .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-10-27,"['Microsoft missed estimates with disappointing enterprise software decline .', 'Microsoft beat estimates with improved margin and rising AI and gaming momentum .', 'Microsoft announced routine updates on Office and productivity business plans .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-10-28,"['Microsoft warning about Office and productivity decline raised concern among investors .', 'Microsoft announced partnership to boost Office and productivity growth and revenue gain .', 'Microsoft missed Azure cloud services targets as demand decrease and slowdown continued .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-10-29,"['Microsoft missed Office and productivity targets as demand decrease and slowdown continued .', 'Microsoft quarterly review highlighted steady AI and gaming performance .', 'Microsoft outperform the sector with strong Azure cloud services demand and efficient operations .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-10-30,"['Microsoft return on Azure cloud services investment exceeded expectations with surplus .', 'Microsoft participated in conference with Office and productivity presentations .', 'Microsoft debt and Office and productivity decline created financial pressure .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2020-11-02,"['Microsoft management discussed Office and productivity strategy at the briefing .', 'Microsoft shares dropped on weak Azure cloud services demand and lower guidance .', 'Microsoft disappointing enterprise software results led to sell-off and negative sentiment .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-11-03,"['Microsoft reported strong profit growth driven by higher enterprise software demand .', 'Microsoft Azure cloud services metrics tracked within expected parameters .', 'Microsoft breakthrough in enterprise software drove innovation and profit expansion .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-11-04,"['Microsoft reported strong profit growth driven by higher enterprise software demand .', 'Microsoft hiring surge reflects robust Azure cloud services demand and growth momentum .', 'Microsoft dividend increase reflects confident profit growth for enterprise software .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-11-05,"['Microsoft governance review of Office and productivity operations found no issues .', 'Microsoft hiring surge reflects robust AI and gaming demand and growth momentum .', 'Microsoft fell amid uncertainty over AI and gaming and downside risk .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2020-11-06,"['Microsoft AI and gaming valuations remained within historical ranges .', 'Microsoft acquisition strengthens Office and productivity and boosts revenue upside .', 'Microsoft breakthrough in Azure cloud services drove innovation and profit expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-11-09,"['Microsoft reported strong profit growth driven by higher AI and gaming demand .', 'Microsoft operational activity in Office and productivity continued normal trajectory .', 'Microsoft industry observers noted mixed signals for enterprise software .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2020-11-10,"['Microsoft shares soared after record Azure cloud services revenue and strong profit gain .', 'Microsoft return on AI and gaming investment exceeded expectations with surplus .', 'Microsoft traded in a narrow range as enterprise software news was expected .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-11-11,"['Microsoft slower enterprise software demand and falling margins proved disappointing .', 'Microsoft confirmed alignment with Office and productivity priorities announced earlier .', 'Microsoft acquisition strengthens Office and productivity and boosts revenue upside .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-11-12,"['Microsoft industry observers noted mixed signals for Azure cloud services .', 'Microsoft raised its growth forecast citing strong enterprise software demand .', 'Microsoft benefited from rising demand for Azure cloud services with improved profit margin .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-11-13,"['Microsoft confirmed alignment with enterprise software priorities announced earlier .', 'Microsoft faces lawsuit risk and penalty concern impacting Office and productivity .', 'Microsoft fell amid uncertainty over Azure cloud services and downside risk .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-11-16,"['Microsoft industry observers noted mixed signals for AI and gaming .', 'Microsoft operational activity in enterprise software continued normal trajectory .', 'Microsoft sector conditions showed typical patterns for Azure cloud services .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-11-17,"['Microsoft return on AI and gaming investment exceeded expectations with surplus .', 'Microsoft delivered record profit reflecting innovation in Office and productivity .', 'Microsoft debt and Office and productivity decline created financial pressure .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-11-18,"['Microsoft outperform the sector with strong Azure cloud services demand and efficient operations .', 'Microsoft exceeded revenue targets as rising enterprise software demand boosted growth .', 'Microsoft downgrade followed weak Azure cloud services and lower outlook .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-11-19,"['Microsoft released standard Office and productivity financial disclosures and filings .', 'Microsoft shares dropped on weak Azure cloud services demand and lower guidance .', 'Microsoft win major deals boosting momentum in enterprise software revenue expansion .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2020-11-20,"['Microsoft disappointing AI and gaming results led to sell-off and negative sentiment .', 'Microsoft exceeded revenue targets as rising AI and gaming demand boosted growth .', 'Microsoft upgrade by analysts citing strong Azure cloud services growth and higher margin .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-11-23,"['Microsoft outperform the sector with strong Azure cloud services demand and efficient operations .', 'Microsoft disappointing Azure cloud services results led to sell-off and negative sentiment .', 'Microsoft warning about Azure cloud services decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-11-24,"['Microsoft reported loss as enterprise software revenue fell amid weak demand .', 'Microsoft quarterly review highlighted steady Office and productivity performance .', 'Microsoft shares dropped on weak AI and gaming demand and lower guidance .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2020-11-25,"['Microsoft Azure cloud services metrics tracked within expected parameters .', 'Microsoft outperform the sector with strong enterprise software demand and efficient operations .', 'Microsoft beat estimates with improved margin and rising Azure cloud services momentum .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-11-27,"['Microsoft maintained stable AI and gaming operations with results in line .', 'Microsoft released standard enterprise software financial disclosures and filings .', 'Microsoft announced routine updates on Office and productivity business plans .', 'Microsoft recall and fine risk created uncertainty for AI and gaming .', 'Microsoft sector conditions showed typical patterns for enterprise software .', 'Microsoft hiring surge reflects robust Azure cloud services demand and growth momentum .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, -1.0, 0.0, 1.0]"
2020-11-30,"['Microsoft provided update on Office and productivity operations and near-term plans .', 'Microsoft recovery in enterprise software drove higher profit and record revenue increase .', 'Microsoft traded in a narrow range as Office and productivity news was expected .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2020-12-01,"['Microsoft debt and AI and gaming decline created financial pressure .', 'Microsoft announced routine updates on Office and productivity business plans .', 'Microsoft profit drop amid Office and productivity weakness raised default concern .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2020-12-02,"['Microsoft reported Office and productivity performance consistent with consensus .', 'Microsoft provided update on AI and gaming operations and near-term plans .', 'Microsoft acquisition strengthens Azure cloud services and boosts revenue upside .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2020-12-03,"['Microsoft industry observers noted mixed signals for Office and productivity .', 'Microsoft provided update on enterprise software operations and near-term plans .', 'Microsoft AI and gaming valuations remained within historical ranges .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-12-04,"['Microsoft slower Office and productivity demand and falling margins proved disappointing .', 'Microsoft debt and enterprise software decline created financial pressure .', 'Microsoft warning about Office and productivity decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-07,"['Microsoft faces lawsuit risk and penalty concern impacting AI and gaming .', 'Microsoft faced pressure from Office and productivity decline and reduced margins .', 'Microsoft operational activity in Office and productivity continued normal trajectory .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2020-12-08,"['Microsoft acquisition strengthens Office and productivity and boosts revenue upside .', 'Microsoft acquisition strengthens Azure cloud services and boosts revenue upside .', 'Microsoft management discussed enterprise software strategy at the briefing .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-12-09,"['Microsoft hiring surge reflects robust AI and gaming demand and growth momentum .', 'Microsoft dividend increase reflects confident profit growth for Office and productivity .', 'Microsoft reported enterprise software performance consistent with consensus .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-12-10,"['Microsoft warning about Azure cloud services decline raised concern among investors .', 'Microsoft faced pressure from AI and gaming decline and reduced margins .', 'Microsoft announced layoffs amid AI and gaming slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-11,"['Microsoft operational activity in Office and productivity continued normal trajectory .', 'Microsoft scheduled enterprise software business review with typical agenda .', 'Microsoft released standard Office and productivity financial disclosures and filings .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-12-14,"['Microsoft announced routine updates on enterprise software business plans .', 'Microsoft released standard Office and productivity financial disclosures and filings .', 'Microsoft cut its forecast citing risk of AI and gaming contraction .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2020-12-15,"['Microsoft fell amid uncertainty over Azure cloud services and downside risk .', 'Microsoft breakthrough in Azure cloud services drove innovation and profit expansion .', 'Microsoft dividend increase reflects confident profit growth for enterprise software .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-12-16,"['Microsoft management discussed Office and productivity strategy at the briefing .', 'Microsoft win major deals boosting momentum in AI and gaming revenue expansion .', 'Microsoft provided update on AI and gaming operations and near-term plans .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2020-12-17,"['Microsoft disappointing AI and gaming results led to sell-off and negative sentiment .', 'Microsoft announced partnership to boost enterprise software growth and revenue gain .', 'Microsoft exceeded revenue targets as rising enterprise software demand boosted growth .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-12-18,"['Microsoft maintained stable enterprise software operations with results in line .', 'Microsoft losses and deficit from AI and gaming challenges disappointed investors .', 'Microsoft AI and gaming business continued gradual development this quarter .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2020-12-21,"['Microsoft announced layoffs amid enterprise software slowdown and restructuring .', 'Microsoft participated in conference with AI and gaming presentations .', 'Microsoft shares soared after record AI and gaming revenue and strong profit gain .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-12-22,"['Microsoft breakthrough in Azure cloud services drove innovation and profit expansion .', 'Microsoft win major deals boosting momentum in enterprise software revenue expansion .', 'Microsoft beat estimates with improved margin and rising Office and productivity momentum .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-12-23,"['Microsoft breakthrough in Azure cloud services drove innovation and profit expansion .', 'Microsoft operational activity in enterprise software continued normal trajectory .', 'Microsoft recovery in AI and gaming drove higher profit and record revenue increase .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-12-24,"['Microsoft cut its forecast citing risk of enterprise software contraction .', 'Microsoft AI and gaming outlook remains mixed with balanced factors .', 'Microsoft recovery in Azure cloud services drove higher profit and record revenue increase .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-12-28,"['Microsoft Office and productivity valuations remained within historical ranges .', 'Microsoft market activity reflected standard AI and gaming volumes .', 'Microsoft Azure cloud services valuations remained within historical ranges .', 'Microsoft recovery in AI and gaming drove higher profit and record revenue increase .', 'Microsoft beat estimates with improved margin and rising enterprise software momentum .', 'Microsoft exceeded revenue targets as rising enterprise software demand boosted growth .']","['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, 1.0, 1.0, 1.0]"
2020-12-29,"['Microsoft announced routine updates on AI and gaming business plans .', 'Microsoft recovery in AI and gaming drove higher profit and record revenue increase .', 'Microsoft win major deals boosting momentum in Azure cloud services revenue expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-12-30,"['Microsoft sector conditions showed typical patterns for AI and gaming .', 'Microsoft sector conditions showed typical patterns for enterprise software .', 'Microsoft beat estimates with improved margin and rising Azure cloud services momentum .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2020-12-31,"['Microsoft missed Office and productivity targets as demand decrease and slowdown continued .', 'Microsoft slower AI and gaming demand and falling margins proved disappointing .', 'Microsoft faces lawsuit risk and penalty concern impacting AI and gaming .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-04,"['Microsoft participated in conference with Azure cloud services presentations .', 'Microsoft enterprise software valuations remained within historical ranges .', 'Microsoft disappointing AI and gaming results led to sell-off and negative sentiment .', 'Microsoft benefited from rising demand for enterprise software with improved profit margin .', 'Microsoft losses and deficit from AI and gaming challenges disappointed investors .', 'Microsoft Office and productivity metrics tracked within expected parameters .']","['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0, 1.0, -1.0, 0.0]"
2021-01-05,"['Microsoft exceeded revenue targets as rising AI and gaming demand boosted growth .', 'Microsoft breakthrough in AI and gaming drove innovation and profit expansion .', 'Microsoft provided update on AI and gaming operations and near-term plans .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-01-06,"['Microsoft posted record revenue as enterprise software surged beyond expectations .', 'Microsoft scheduled Azure cloud services business review with typical agenda .', 'Microsoft announced routine updates on Office and productivity business plans .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-01-07,"['Microsoft profit drop amid Azure cloud services weakness raised default concern .', 'Microsoft faced pressure from AI and gaming decline and reduced margins .', 'Microsoft downgrade followed weak enterprise software and lower outlook .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-08,"['Microsoft shares soared after record Azure cloud services revenue and strong profit gain .', 'Microsoft fell amid uncertainty over Azure cloud services and downside risk .', 'Microsoft announced partnership to boost AI and gaming growth and revenue gain .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-01-11,"['Microsoft reduced Office and productivity investment amid concern about further losses .', 'Microsoft Azure cloud services valuations remained within historical ranges .', 'Microsoft reported loss as Office and productivity revenue fell amid weak demand .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-01-12,"['Microsoft upgrade by analysts citing strong Azure cloud services growth and higher margin .', 'Microsoft faces lawsuit risk and penalty concern impacting Office and productivity .', 'Microsoft reduced enterprise software investment amid concern about further losses .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-01-13,"['Microsoft downgrade followed weak AI and gaming and lower outlook .', 'Microsoft management discussed AI and gaming strategy at the briefing .', 'Microsoft debt and Office and productivity decline created financial pressure .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-01-14,"['Microsoft shares soared after record Azure cloud services revenue and strong profit gain .', 'Microsoft confirmed alignment with enterprise software priorities announced earlier .', 'Microsoft cut its forecast citing risk of Azure cloud services contraction .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-01-15,"['Microsoft operational activity in Office and productivity continued normal trajectory .', 'Microsoft scheduled Office and productivity business review with typical agenda .', 'Microsoft announced routine updates on enterprise software business plans .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-01-19,"['Microsoft acquisition strengthens AI and gaming and boosts revenue upside .', 'Microsoft market activity reflected standard Azure cloud services volumes .', 'Microsoft released standard Azure cloud services financial disclosures and filings .', 'Microsoft reported loss as AI and gaming revenue fell amid weak demand .', 'Microsoft announced routine updates on Office and productivity business plans .', 'Microsoft industry observers noted mixed signals for AI and gaming .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0, -1.0, 0.0, 0.0]"
2021-01-20,"['Microsoft Office and productivity metrics tracked within expected parameters .', 'Microsoft shares soared after record Office and productivity revenue and strong profit gain .', 'Microsoft governance review of Office and productivity operations found no issues .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-01-21,"['Microsoft quarterly review highlighted steady Azure cloud services performance .', 'Microsoft outperform the sector with strong AI and gaming demand and efficient operations .', 'Microsoft reported strong profit growth driven by higher AI and gaming demand .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-01-22,"['Microsoft released standard Office and productivity financial disclosures and filings .', 'Microsoft scheduled Azure cloud services business review with typical agenda .', 'Microsoft announced partnership to boost enterprise software growth and revenue gain .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-01-25,"['Microsoft participated in conference with AI and gaming presentations .', 'Microsoft reported enterprise software performance consistent with consensus .', 'Microsoft Office and productivity valuations remained within historical ranges .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-01-26,"['Microsoft achieved robust expansion with strong gain in Office and productivity .', 'Microsoft reported strong profit growth driven by higher Office and productivity demand .', 'Microsoft governance review of Office and productivity operations found no issues .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-01-27,"['Microsoft announced routine updates on Office and productivity business plans .', 'Microsoft reported strong profit growth driven by higher Office and productivity demand .', 'Microsoft missed Azure cloud services targets as demand decrease and slowdown continued .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-01-28,"['Microsoft shares soared after record enterprise software revenue and strong profit gain .', 'Microsoft announced layoffs amid Office and productivity slowdown and restructuring .', 'Microsoft faces lawsuit risk and penalty concern impacting enterprise software .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-01-29,"['Microsoft reported strong profit growth driven by higher enterprise software demand .', 'Microsoft shares soared after record Azure cloud services revenue and strong profit gain .', 'Microsoft return on AI and gaming investment exceeded expectations with surplus .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-02-01,"['Microsoft disappointing Office and productivity results led to sell-off and negative sentiment .', 'Microsoft downgrade followed weak enterprise software and lower outlook .', 'Microsoft cut its forecast citing risk of Azure cloud services contraction .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-02-02,"['Microsoft achieved robust expansion with strong gain in Office and productivity .', 'Microsoft delivered record profit reflecting innovation in Office and productivity .', 'Microsoft scheduled Office and productivity business review with typical agenda .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-02-03,"['Microsoft recovery in Azure cloud services drove higher profit and record revenue increase .', 'Microsoft return on Azure cloud services investment exceeded expectations with surplus .', 'Microsoft disappointing Azure cloud services results led to sell-off and negative sentiment .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-02-04,"['Microsoft breakthrough in Azure cloud services drove innovation and profit expansion .', 'Microsoft announced routine updates on AI and gaming business plans .', 'Microsoft industry observers noted mixed signals for AI and gaming .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-02-05,"['Microsoft quarterly review highlighted steady Azure cloud services performance .', 'Microsoft fell amid uncertainty over Azure cloud services and downside risk .', 'Microsoft faces lawsuit risk and penalty concern impacting AI and gaming .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-02-08,"['Microsoft participated in conference with enterprise software presentations .', 'Microsoft participated in conference with enterprise software presentations .', 'Microsoft confirmed alignment with Azure cloud services priorities announced earlier .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-02-09,"['Microsoft slower AI and gaming demand and falling margins proved disappointing .', 'Microsoft outperform the sector with strong Office and productivity demand and efficient operations .', 'Microsoft maintained stable enterprise software operations with results in line .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-02-10,"['Microsoft announced partnership to boost Azure cloud services growth and revenue gain .', 'Microsoft recall and fine risk created uncertainty for Office and productivity .', 'Microsoft raised its growth forecast citing strong Office and productivity demand .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-02-11,"['Microsoft debt and Office and productivity decline created financial pressure .', 'Microsoft announced routine updates on Azure cloud services business plans .', 'Microsoft recovery in AI and gaming drove higher profit and record revenue increase .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-02-12,"['Microsoft quarterly review highlighted steady enterprise software performance .', 'Microsoft raised its growth forecast citing strong Office and productivity demand .', 'Microsoft recovery in enterprise software drove higher profit and record revenue increase .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-02-16,"['Microsoft breakthrough in enterprise software drove innovation and profit expansion .', 'Microsoft Azure cloud services metrics tracked within expected parameters .', 'Microsoft governance review of Azure cloud services operations found no issues .', 'Microsoft beat estimates with improved margin and rising AI and gaming momentum .', 'Microsoft downgrade followed weak Azure cloud services and lower outlook .', 'Microsoft AI and gaming metrics tracked within expected parameters .']","['neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0, 1.0, -1.0, 0.0]"
2021-02-17,"['Microsoft participated in conference with AI and gaming presentations .', 'Microsoft recall and fine risk created uncertainty for AI and gaming .', 'Microsoft provided update on AI and gaming operations and near-term plans .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-02-18,"['Microsoft provided update on enterprise software operations and near-term plans .', 'Microsoft Office and productivity metrics tracked within expected parameters .', 'Microsoft Office and productivity outlook remains mixed with balanced factors .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-02-19,"['Microsoft fell amid uncertainty over Azure cloud services and downside risk .', 'Microsoft enterprise software business continued gradual development this quarter .', 'Microsoft recovery in enterprise software drove higher profit and record revenue increase .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-02-22,"['Microsoft return on Azure cloud services investment exceeded expectations with surplus .', 'Microsoft reported loss as enterprise software revenue fell amid weak demand .', 'Microsoft announced partnership to boost AI and gaming growth and revenue gain .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-02-23,"['Microsoft recovery in AI and gaming drove higher profit and record revenue increase .', 'Microsoft disappointing Office and productivity results led to sell-off and negative sentiment .', 'Microsoft missed estimates with disappointing enterprise software decline .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-02-24,"['Microsoft recovery in Azure cloud services drove higher profit and record revenue increase .', 'Microsoft quarterly review highlighted steady AI and gaming performance .', 'Microsoft market activity reflected standard Azure cloud services volumes .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-02-25,"['Microsoft scheduled AI and gaming business review with typical agenda .', 'Microsoft achieved robust expansion with strong gain in Office and productivity .', 'Microsoft participated in conference with Office and productivity presentations .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-02-26,"['Microsoft recall and fine risk created uncertainty for Azure cloud services .', 'Microsoft faces lawsuit risk and penalty concern impacting AI and gaming .', 'Microsoft missed estimates with disappointing enterprise software decline .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-01,"['Microsoft Office and productivity metrics tracked within expected parameters .', 'Microsoft raised its growth forecast citing strong enterprise software demand .', 'Microsoft breakthrough in AI and gaming drove innovation and profit expansion .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
