date,texts,labels,sources,scores
2020-11-02,"['Amazon reported losses driven by weak advertising revenue with lower margins .', 'Amazon debt and Prime membership decline created financial pressure .', 'Amazon announced layoffs amid AWS cloud services slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-11-03,"['Amazon slower AWS cloud services demand and falling margins proved disappointing .', 'Amazon benefited from rising demand for AWS cloud services with improved profit margin .', 'Amazon announced layoffs amid AWS cloud services slowdown and restructuring .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-11-04,"['Amazon outperform the sector with strong AWS cloud services demand and efficient operations .', 'Amazon confirmed alignment with Prime membership priorities announced earlier .', 'Amazon return on advertising revenue investment exceeded expectations with surplus .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-11-05,"['Amazon delivered record profit reflecting innovation in AWS cloud services .', 'Amazon posted record revenue as advertising revenue surged beyond expectations .', 'Amazon advertising revenue business continued gradual development this quarter .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.8225834059619181]"
2020-11-06,"['Amazon breakthrough in Prime membership drove innovation and profit expansion .', 'Amazon surged on positive outlook for advertising revenue with higher revenue .', 'Amazon breakthrough in advertising revenue drove innovation and profit expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-11-09,"['Amazon debt and Prime membership decline created financial pressure .', 'Amazon governance review of advertising revenue operations found no issues .', 'Amazon missed advertising revenue targets as demand decrease and slowdown continued .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7803711384895772, -1.0]"
2020-11-10,"['Amazon win major deals boosting momentum in AWS cloud services revenue expansion .', 'Amazon surged on positive outlook for Prime membership with higher revenue .', 'Amazon faces lawsuit risk and penalty concern impacting advertising revenue .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-11-11,"['Amazon announced routine updates on advertising revenue business plans .', 'Amazon missed estimates with disappointing AWS cloud services decline .', 'Amazon announced layoffs amid AWS cloud services slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, -1.0, -1.0]"
2020-11-12,"['Amazon win major deals boosting momentum in Prime membership revenue expansion .', 'Amazon market activity reflected standard AWS cloud services volumes .', 'Amazon benefited from rising demand for advertising revenue with improved profit margin .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-11-13,"['Amazon reported strong profit growth driven by higher AWS cloud services demand .', 'Amazon scheduled advertising revenue business review with typical agenda .', 'Amazon scheduled AWS cloud services business review with typical agenda .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8225834059619181, 0.0]"
2020-11-16,"['Amazon announced layoffs amid advertising revenue slowdown and restructuring .', 'Amazon shares soared after record e-commerce operations revenue and strong profit gain .', 'Amazon recovery in advertising revenue drove higher profit and record revenue increase .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-11-17,"['Amazon faces lawsuit risk and penalty concern impacting Prime membership .', 'Amazon industry observers noted mixed signals for advertising revenue .', 'Amazon downgrade followed weak AWS cloud services and lower outlook .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.8225834059619181, -1.0]"
2020-11-18,"['Amazon profit drop amid e-commerce operations weakness raised default concern .', 'Amazon operational activity in AWS cloud services continued normal trajectory .', 'Amazon AWS cloud services outlook remains mixed with balanced factors .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2020-11-19,"['Amazon reported loss as Prime membership revenue fell amid weak demand .', 'Amazon reported loss as e-commerce operations revenue fell amid weak demand .', 'Amazon profit drop amid e-commerce operations weakness raised default concern .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-11-20,"['Amazon released standard Prime membership financial disclosures and filings .', 'Amazon management discussed advertising revenue strategy at the briefing .', 'Amazon confirmed alignment with advertising revenue priorities announced earlier .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.8225834059619181, 0.8225834059619181]"
2020-11-23,"['Amazon debt and e-commerce operations decline created financial pressure .', 'Amazon breakthrough in e-commerce operations drove innovation and profit expansion .', 'Amazon announced layoffs amid advertising revenue slowdown and restructuring .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-11-24,"['Amazon AWS cloud services business continued gradual development this quarter .', 'Amazon delivered record profit reflecting innovation in AWS cloud services .', 'Amazon fell amid uncertainty over advertising revenue and downside risk .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2020-11-25,"['Amazon shares soared after record AWS cloud services revenue and strong profit gain .', 'Amazon operational activity in AWS cloud services continued normal trajectory .', 'Amazon exceeded revenue targets as rising advertising revenue demand boosted growth .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2020-11-27,"['Amazon reported e-commerce operations performance consistent with consensus .', 'Amazon governance review of advertising revenue operations found no issues .', 'Amazon participated in conference with AWS cloud services presentations .', 'Amazon recovery in Prime membership drove higher profit and record revenue increase .', 'Amazon raised its growth forecast citing strong Prime membership demand .', 'Amazon reported loss as e-commerce operations revenue fell amid weak demand .']","['neutral', 'neutral', 'neutral', 'positive', 'positive', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.7803711384895772, 0.0, 1.0, 1.0, -1.0]"
2020-11-30,"['Amazon industry observers noted mixed signals for Prime membership .', 'Amazon raised its growth forecast citing strong e-commerce operations demand .', 'Amazon sector conditions showed typical patterns for advertising revenue .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.8225834059619181]"
2020-12-01,"['Amazon announced layoffs amid advertising revenue slowdown and restructuring .', 'Amazon participated in conference with AWS cloud services presentations .', 'Amazon beat estimates with improved margin and rising e-commerce operations momentum .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-12-02,"['Amazon announced partnership to boost Prime membership growth and revenue gain .', 'Amazon return on Prime membership investment exceeded expectations with surplus .', 'Amazon outperform the sector with strong Prime membership demand and efficient operations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-12-03,"['Amazon downgrade followed weak e-commerce operations and lower outlook .', 'Amazon acquisition strengthens advertising revenue and boosts revenue upside .', 'Amazon provided update on Prime membership operations and near-term plans .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-12-04,"['Amazon faces lawsuit risk and penalty concern impacting advertising revenue .', 'Amazon profit drop amid AWS cloud services weakness raised default concern .', 'Amazon disappointing Prime membership results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-07,"['Amazon debt and AWS cloud services decline created financial pressure .', 'Amazon surged on positive outlook for AWS cloud services with higher revenue .', 'Amazon management discussed e-commerce operations strategy at the briefing .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-12-08,"['Amazon breakthrough in AWS cloud services drove innovation and profit expansion .', 'Amazon outperform the sector with strong Prime membership demand and efficient operations .', 'Amazon faced pressure from advertising revenue decline and reduced margins .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-12-09,"['Amazon warning about advertising revenue decline raised concern among investors .', 'Amazon participated in conference with advertising revenue presentations .', 'Amazon missed estimates with disappointing AWS cloud services decline .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.8724814566707985, -1.0]"
2020-12-10,"['Amazon upgrade by analysts citing strong advertising revenue growth and higher margin .', 'Amazon dividend increase reflects confident profit growth for AWS cloud services .', 'Amazon announced layoffs amid advertising revenue slowdown and restructuring .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-12-11,"['Amazon announced routine updates on AWS cloud services business plans .', 'Amazon management discussed AWS cloud services strategy at the briefing .', 'Amazon return on advertising revenue investment exceeded expectations with surplus .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2020-12-14,"['Amazon maintained stable e-commerce operations operations with results in line .', 'Amazon breakthrough in AWS cloud services drove innovation and profit expansion .', 'Amazon maintained stable advertising revenue operations with results in line .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.7803711384895772]"
2020-12-15,"['Amazon scheduled AWS cloud services business review with typical agenda .', 'Amazon hiring surge reflects robust Prime membership demand and growth momentum .', 'Amazon shares soared after record AWS cloud services revenue and strong profit gain .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-12-16,"['Amazon market activity reflected standard Prime membership volumes .', 'Amazon maintained stable advertising revenue operations with results in line .', 'Amazon advertising revenue metrics tracked within expected parameters .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.7803711384895772, 0.8724814566707985]"
2020-12-17,"['Amazon delivered record profit reflecting innovation in advertising revenue .', 'Amazon reported strong profit growth driven by higher Prime membership demand .', 'Amazon win major deals boosting momentum in AWS cloud services revenue expansion .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-12-18,"['Amazon reported loss as e-commerce operations revenue fell amid weak demand .', 'Amazon raised its growth forecast citing strong AWS cloud services demand .', 'Amazon Prime membership metrics tracked within expected parameters .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-12-21,"['Amazon reduced AWS cloud services investment amid concern about further losses .', 'Amazon losses and deficit from advertising revenue challenges disappointed investors .', 'Amazon disappointing e-commerce operations results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-22,"['Amazon AWS cloud services business continued gradual development this quarter .', 'Amazon hiring surge reflects robust AWS cloud services demand and growth momentum .', 'Amazon hiring surge reflects robust Prime membership demand and growth momentum .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-12-23,"['Amazon shares soared after record Prime membership revenue and strong profit gain .', 'Amazon beat estimates with improved margin and rising AWS cloud services momentum .', 'Amazon announced routine updates on Prime membership business plans .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-12-24,"['Amazon posted record revenue as e-commerce operations surged beyond expectations .', 'Amazon slower advertising revenue demand and falling margins proved disappointing .', 'Amazon return on AWS cloud services investment exceeded expectations with surplus .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-12-28,"['Amazon operational activity in advertising revenue continued normal trajectory .', 'Amazon confirmed alignment with advertising revenue priorities announced earlier .', 'Amazon win major deals boosting momentum in e-commerce operations revenue expansion .', 'Amazon upgrade by analysts citing strong Prime membership growth and higher margin .', 'Amazon losses and deficit from Prime membership challenges disappointed investors .', 'Amazon operational activity in AWS cloud services continued normal trajectory .']","['neutral', 'neutral', 'neutral', 'positive', 'negative', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.8225834059619181, 1.0, 1.0, -1.0, 0.0]"
2020-12-29,"['Amazon breakthrough in advertising revenue drove innovation and profit expansion .', 'Amazon win major deals boosting momentum in Prime membership revenue expansion .', 'Amazon dividend increase reflects confident profit growth for e-commerce operations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-12-30,"['Amazon beat estimates with improved margin and rising advertising revenue momentum .', 'Amazon market activity reflected standard advertising revenue volumes .', 'Amazon advertising revenue valuations remained within historical ranges .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8724814566707985, 0.8724814566707985]"
2020-12-31,"['Amazon warning about Prime membership decline raised concern among investors .', 'Amazon missed e-commerce operations targets as demand decrease and slowdown continued .', 'Amazon missed Prime membership targets as demand decrease and slowdown continued .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-04,"['Amazon participated in conference with AWS cloud services presentations .', 'Amazon market activity reflected standard Prime membership volumes .', 'Amazon confirmed alignment with advertising revenue priorities announced earlier .', 'Amazon achieved robust expansion with strong gain in advertising revenue .', 'Amazon benefited from rising demand for advertising revenue with improved profit margin .', 'Amazon governance review of advertising revenue operations found no issues .']","['neutral', 'neutral', 'neutral', 'positive', 'positive', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.8225834059619181, 1.0, 1.0, 0.7803711384895772]"
2021-01-05,"['Amazon reported advertising revenue performance consistent with consensus .', 'Amazon win major deals boosting momentum in Prime membership revenue expansion .', 'Amazon faces lawsuit risk and penalty concern impacting Prime membership .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8724814566707985, 1.0, -1.0]"
2021-01-06,"['Amazon losses and deficit from advertising revenue challenges disappointed investors .', 'Amazon win major deals boosting momentum in e-commerce operations revenue expansion .', 'Amazon beat estimates with improved margin and rising advertising revenue momentum .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-01-07,"['Amazon profit drop amid AWS cloud services weakness raised default concern .', 'Amazon faces lawsuit risk and penalty concern impacting AWS cloud services .', 'Amazon faces lawsuit risk and penalty concern impacting AWS cloud services .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-08,"['Amazon announced routine updates on AWS cloud services business plans .', 'Amazon announced routine updates on AWS cloud services business plans .', 'Amazon announced partnership to boost e-commerce operations growth and revenue gain .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-01-11,"['Amazon upgrade by analysts citing strong e-commerce operations growth and higher margin .', 'Amazon announced partnership to boost advertising revenue growth and revenue gain .', 'Amazon missed Prime membership targets as demand decrease and slowdown continued .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-01-12,"['Amazon reported losses driven by weak AWS cloud services with lower margins .', 'Amazon impairment and writedown from Prime membership reduced overall profit .', 'Amazon losses and deficit from AWS cloud services challenges disappointed investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-13,"['Amazon industry observers noted mixed signals for AWS cloud services .', 'Amazon management discussed advertising revenue strategy at the briefing .', 'Amazon released standard Prime membership financial disclosures and filings .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.8225834059619181, 0.0]"
2021-01-14,"['Amazon shares soared after record AWS cloud services revenue and strong profit gain .', 'Amazon market activity reflected standard AWS cloud services volumes .', 'Amazon recall and fine risk created uncertainty for e-commerce operations .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-01-15,"['Amazon debt and AWS cloud services decline created financial pressure .', 'Amazon operational activity in AWS cloud services continued normal trajectory .', 'Amazon losses and deficit from e-commerce operations challenges disappointed investors .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-01-19,"['Amazon advertising revenue outlook remains mixed with balanced factors .', 'Amazon traded in a narrow range as Prime membership news was expected .', 'Amazon reported Prime membership performance consistent with consensus .', 'Amazon upgrade by analysts citing strong Prime membership growth and higher margin .', 'Amazon sector conditions showed typical patterns for Prime membership .', 'Amazon industry observers noted mixed signals for advertising revenue .']","['neutral', 'neutral', 'neutral', 'positive', 'neutral', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.0, 0.0, 1.0, 0.0, 0.8225834059619181]"
2021-01-20,"['Amazon raised its growth forecast citing strong AWS cloud services demand .', 'Amazon advertising revenue metrics tracked within expected parameters .', 'Amazon cut its forecast citing risk of Prime membership contraction .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8724814566707985, -1.0]"
2021-01-21,"['Amazon scheduled Prime membership business review with typical agenda .', 'Amazon shares soared after record AWS cloud services revenue and strong profit gain .', 'Amazon disappointing advertising revenue results led to sell-off and negative sentiment .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-01-22,"['Amazon dividend increase reflects confident profit growth for Prime membership .', 'Amazon cut its forecast citing risk of AWS cloud services contraction .', 'Amazon acquisition strengthens Prime membership and boosts revenue upside .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-01-25,"['Amazon recall and fine risk created uncertainty for e-commerce operations .', 'Amazon shares dropped on weak e-commerce operations demand and lower guidance .', 'Amazon reported losses driven by weak Prime membership with lower margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-01-26,"['Amazon beat estimates with improved margin and rising advertising revenue momentum .', 'Amazon e-commerce operations valuations remained within historical ranges .', 'Amazon AWS cloud services business continued gradual development this quarter .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-01-27,"['Amazon delivered record profit reflecting innovation in Prime membership .', 'Amazon e-commerce operations metrics tracked within expected parameters .', 'Amazon announced routine updates on AWS cloud services business plans .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-01-28,"['Amazon debt and Prime membership decline created financial pressure .', 'Amazon traded in a narrow range as advertising revenue news was expected .', 'Amazon debt and AWS cloud services decline created financial pressure .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.712378126294549, -1.0]"
2021-01-29,"['Amazon operational activity in Prime membership continued normal trajectory .', 'Amazon breakthrough in advertising revenue drove innovation and profit expansion .', 'Amazon industry observers noted mixed signals for Prime membership .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-02-01,"['Amazon confirmed alignment with advertising revenue priorities announced earlier .', 'Amazon e-commerce operations business continued gradual development this quarter .', 'Amazon missed estimates with disappointing AWS cloud services decline .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.0, -1.0]"
2021-02-02,"['Amazon confirmed alignment with advertising revenue priorities announced earlier .', 'Amazon achieved robust expansion with strong gain in advertising revenue .', 'Amazon dividend increase reflects confident profit growth for e-commerce operations .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 1.0, 1.0]"
2021-02-03,"['Amazon announced partnership to boost e-commerce operations growth and revenue gain .', 'Amazon operational activity in AWS cloud services continued normal trajectory .', 'Amazon downgrade followed weak Prime membership and lower outlook .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-02-04,"['Amazon scheduled advertising revenue business review with typical agenda .', 'Amazon announced layoffs amid advertising revenue slowdown and restructuring .', 'Amazon exceeded revenue targets as rising e-commerce operations demand boosted growth .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, -1.0, 1.0]"
2021-02-05,"['Amazon reported strong profit growth driven by higher advertising revenue demand .', 'Amazon breakthrough in AWS cloud services drove innovation and profit expansion .', 'Amazon shares dropped on weak e-commerce operations demand and lower guidance .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-02-08,"['Amazon recall and fine risk created uncertainty for AWS cloud services .', 'Amazon missed estimates with disappointing AWS cloud services decline .', 'Amazon reported strong profit growth driven by higher advertising revenue demand .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-02-09,"['Amazon recall and fine risk created uncertainty for AWS cloud services .', 'Amazon debt and advertising revenue decline created financial pressure .', 'Amazon losses and deficit from AWS cloud services challenges disappointed investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-02-10,"['Amazon recovery in advertising revenue drove higher profit and record revenue increase .', 'Amazon announced layoffs amid advertising revenue slowdown and restructuring .', 'Amazon acquisition strengthens advertising revenue and boosts revenue upside .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-02-11,"['Amazon losses and deficit from Prime membership challenges disappointed investors .', 'Amazon shares dropped on weak Prime membership demand and lower guidance .', 'Amazon disappointing Prime membership results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-02-12,"['Amazon recovery in Prime membership drove higher profit and record revenue increase .', 'Amazon participated in conference with e-commerce operations presentations .', 'Amazon benefited from rising demand for advertising revenue with improved profit margin .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-02-16,"['Amazon cut its forecast citing risk of Prime membership contraction .', 'Amazon maintained stable advertising revenue operations with results in line .', 'Amazon management discussed Prime membership strategy at the briefing .', 'Amazon announced routine updates on Prime membership business plans .', 'Amazon provided update on advertising revenue operations and near-term plans .', 'Amazon delivered record profit reflecting innovation in e-commerce operations .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7803711384895772, 0.0, 0.0, 0.7803711384895772, 1.0]"
2021-02-17,"['Amazon missed advertising revenue targets as demand decrease and slowdown continued .', 'Amazon quarterly review highlighted steady advertising revenue performance .', 'Amazon Prime membership outlook remains mixed with balanced factors .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.8724814566707985, 0.0]"
2021-02-18,"['Amazon confirmed alignment with AWS cloud services priorities announced earlier .', 'Amazon warning about advertising revenue decline raised concern among investors .', 'Amazon operational activity in Prime membership continued normal trajectory .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-02-19,"['Amazon raised its growth forecast citing strong e-commerce operations demand .', 'Amazon exceeded revenue targets as rising advertising revenue demand boosted growth .', 'Amazon industry observers noted mixed signals for e-commerce operations .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-02-22,"['Amazon cut its forecast citing risk of AWS cloud services contraction .', 'Amazon reported loss as AWS cloud services revenue fell amid weak demand .', 'Amazon missed Prime membership targets as demand decrease and slowdown continued .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-02-23,"['Amazon reported losses driven by weak advertising revenue with lower margins .', 'Amazon reduced AWS cloud services investment amid concern about further losses .', 'Amazon reported loss as e-commerce operations revenue fell amid weak demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-02-24,"['Amazon achieved robust expansion with strong gain in advertising revenue .', 'Amazon confirmed alignment with e-commerce operations priorities announced earlier .', 'Amazon provided update on e-commerce operations operations and near-term plans .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-02-25,"['Amazon faces lawsuit risk and penalty concern impacting AWS cloud services .', 'Amazon upgrade by analysts citing strong AWS cloud services growth and higher margin .', 'Amazon losses and deficit from AWS cloud services challenges disappointed investors .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-02-26,"['Amazon management discussed advertising revenue strategy at the briefing .', 'Amazon missed estimates with disappointing AWS cloud services decline .', 'Amazon advertising revenue valuations remained within historical ranges .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, -1.0, 0.8724814566707985]"
2021-03-01,"['Amazon slower advertising revenue demand and falling margins proved disappointing .', 'Amazon cut its forecast citing risk of AWS cloud services contraction .', 'Amazon benefited from rising demand for AWS cloud services with improved profit margin .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-02,"['Amazon posted record revenue as advertising revenue surged beyond expectations .', 'Amazon delivered record profit reflecting innovation in advertising revenue .', 'Amazon benefited from rising demand for Prime membership with improved profit margin .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-03-03,"['Amazon industry observers noted mixed signals for AWS cloud services .', 'Amazon cut its forecast citing risk of Prime membership contraction .', 'Amazon participated in conference with advertising revenue presentations .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.8724814566707985]"
2021-03-04,"['Amazon e-commerce operations metrics tracked within expected parameters .', 'Amazon market activity reflected standard advertising revenue volumes .', 'Amazon surged on positive outlook for advertising revenue with higher revenue .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.8724814566707985, 1.0]"
2021-03-05,"['Amazon maintained stable advertising revenue operations with results in line .', 'Amazon downgrade followed weak e-commerce operations and lower outlook .', 'Amazon announced routine updates on e-commerce operations business plans .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.7803711384895772, -1.0, 0.0]"
2021-03-08,"['Amazon profit drop amid advertising revenue weakness raised default concern .', 'Amazon exceeded revenue targets as rising e-commerce operations demand boosted growth .', 'Amazon sector conditions showed typical patterns for Prime membership .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-03-09,"['Amazon provided update on Prime membership operations and near-term plans .', 'Amazon downgrade followed weak e-commerce operations and lower outlook .', 'Amazon surged on positive outlook for e-commerce operations with higher revenue .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-03-10,"['Amazon benefited from rising demand for advertising revenue with improved profit margin .', 'Amazon announced partnership to boost Prime membership growth and revenue gain .', 'Amazon return on Prime membership investment exceeded expectations with surplus .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
