date,texts,labels,sources,scores
2020-07-07,"['NVIDIA win major deals boosting momentum in data center revenue revenue expansion .', 'NVIDIA sector conditions showed typical patterns for data center revenue .', 'NVIDIA participated in conference with GPU and AI chip demand presentations .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.7803711384895772, 0.8458144161997584]"
2020-07-08,"['NVIDIA reported data center revenue performance consistent with consensus .', 'NVIDIA delivered record profit reflecting innovation in gaming segment .', 'NVIDIA cut its forecast citing risk of gaming segment contraction .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 1.0, -1.0]"
2020-07-09,"['NVIDIA upgrade by analysts citing strong GPU and AI chip demand growth and higher margin .', 'NVIDIA outperform the sector with strong autonomous solutions demand and efficient operations .', 'NVIDIA beat estimates with improved margin and rising GPU and AI chip demand momentum .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-07-10,"['NVIDIA debt and gaming segment decline created financial pressure .', 'NVIDIA dividend increase reflects confident profit growth for data center revenue .', 'NVIDIA raised its growth forecast citing strong data center revenue demand .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-07-13,"['NVIDIA losses and deficit from gaming segment challenges disappointed investors .', 'NVIDIA governance review of GPU and AI chip demand operations found no issues .', 'NVIDIA scheduled GPU and AI chip demand business review with typical agenda .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.778036102245446, 0.8098056502007502]"
2020-07-14,"['NVIDIA outperform the sector with strong autonomous solutions demand and efficient operations .', 'NVIDIA recall and fine risk created uncertainty for GPU and AI chip demand .', 'NVIDIA provided update on data center revenue operations and near-term plans .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.7440546862768029]"
2020-07-15,"['NVIDIA recovery in autonomous solutions drove higher profit and record revenue increase .', 'NVIDIA reported strong profit growth driven by higher data center revenue demand .', 'NVIDIA raised its growth forecast citing strong autonomous solutions demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-07-16,"['NVIDIA provided update on gaming segment operations and near-term plans .', 'NVIDIA reported autonomous solutions performance consistent with consensus .', 'NVIDIA shares dropped on weak autonomous solutions demand and lower guidance .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2020-07-17,"['NVIDIA data center revenue business continued gradual development this quarter .', 'NVIDIA faces lawsuit risk and penalty concern impacting gaming segment .', 'NVIDIA exceeded revenue targets as rising GPU and AI chip demand demand boosted growth .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.7803711384895772, -1.0, 1.0]"
2020-07-20,"['NVIDIA beat estimates with improved margin and rising data center revenue momentum .', 'NVIDIA return on gaming segment investment exceeded expectations with surplus .', 'NVIDIA hiring surge reflects robust gaming segment demand and growth momentum .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-07-21,"['NVIDIA profit drop amid autonomous solutions weakness raised default concern .', 'NVIDIA reported strong profit growth driven by higher GPU and AI chip demand demand .', 'NVIDIA shares soared after record data center revenue revenue and strong profit gain .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-07-22,"['NVIDIA missed autonomous solutions targets as demand decrease and slowdown continued .', 'NVIDIA gaming segment business continued gradual development this quarter .', 'NVIDIA GPU and AI chip demand outlook remains mixed with balanced factors .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.8098056502007502]"
2020-07-23,"['NVIDIA missed autonomous solutions targets as demand decrease and slowdown continued .', 'NVIDIA recall and fine risk created uncertainty for data center revenue .', 'NVIDIA dividend increase reflects confident profit growth for gaming segment .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-07-24,"['NVIDIA provided update on data center revenue operations and near-term plans .', 'NVIDIA announced routine updates on gaming segment business plans .', 'NVIDIA exceeded revenue targets as rising gaming segment demand boosted growth .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.7440546862768029, 0.0, 1.0]"
2020-07-27,"['NVIDIA acquisition strengthens gaming segment and boosts revenue upside .', 'NVIDIA GPU and AI chip demand business continued gradual development this quarter .', 'NVIDIA slower GPU and AI chip demand demand and falling margins proved disappointing .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8098056502007502, -1.0]"
2020-07-28,"['NVIDIA beat estimates with improved margin and rising gaming segment momentum .', 'NVIDIA breakthrough in data center revenue drove innovation and profit expansion .', 'NVIDIA confirmed alignment with gaming segment priorities announced earlier .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-07-29,"['NVIDIA cut its forecast citing risk of data center revenue contraction .', 'NVIDIA provided update on autonomous solutions operations and near-term plans .', 'NVIDIA GPU and AI chip demand metrics tracked within expected parameters .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.8458144161997584]"
2020-07-30,"['NVIDIA beat estimates with improved margin and rising gaming segment momentum .', 'NVIDIA participated in conference with GPU and AI chip demand presentations .', 'NVIDIA outperform the sector with strong gaming segment demand and efficient operations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8458144161997584, 1.0]"
2020-07-31,"['NVIDIA management discussed autonomous solutions strategy at the briefing .', 'NVIDIA beat estimates with improved margin and rising gaming segment momentum .', 'NVIDIA management discussed GPU and AI chip demand strategy at the briefing .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.8098056502007502]"
2020-08-03,"['NVIDIA management discussed GPU and AI chip demand strategy at the briefing .', 'NVIDIA announced routine updates on autonomous solutions business plans .', 'NVIDIA market activity reflected standard autonomous solutions volumes .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8098056502007502, 0.0, 0.0]"
2020-08-04,"['NVIDIA impairment and writedown from autonomous solutions reduced overall profit .', 'NVIDIA hiring surge reflects robust GPU and AI chip demand demand and growth momentum .', 'NVIDIA return on autonomous solutions investment exceeded expectations with surplus .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-08-05,"['NVIDIA quarterly review highlighted steady GPU and AI chip demand performance .', 'NVIDIA dividend increase reflects confident profit growth for gaming segment .', 'NVIDIA market activity reflected standard GPU and AI chip demand volumes .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8458144161997584, 1.0, 0.8458144161997584]"
2020-08-06,"['NVIDIA hiring surge reflects robust data center revenue demand and growth momentum .', 'NVIDIA industry observers noted mixed signals for autonomous solutions .', 'NVIDIA autonomous solutions valuations remained within historical ranges .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2020-08-07,"['NVIDIA governance review of autonomous solutions operations found no issues .', 'NVIDIA reported autonomous solutions performance consistent with consensus .', 'NVIDIA data center revenue outlook remains mixed with balanced factors .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.7803711384895772]"
2020-08-10,"['NVIDIA missed GPU and AI chip demand targets as demand decrease and slowdown continued .', 'NVIDIA industry observers noted mixed signals for GPU and AI chip demand .', 'NVIDIA warning about gaming segment decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.8098056502007502, -1.0]"
2020-08-11,"['NVIDIA hiring surge reflects robust gaming segment demand and growth momentum .', 'NVIDIA win major deals boosting momentum in autonomous solutions revenue expansion .', 'NVIDIA exceeded revenue targets as rising data center revenue demand boosted growth .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-08-12,"['NVIDIA confirmed alignment with data center revenue priorities announced earlier .', 'NVIDIA achieved robust expansion with strong gain in data center revenue .', 'NVIDIA faced pressure from gaming segment decline and reduced margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.7803711384895772, 1.0, -1.0]"
2020-08-13,"['NVIDIA raised its growth forecast citing strong autonomous solutions demand .', 'NVIDIA benefited from rising demand for GPU and AI chip demand with improved profit margin .', 'NVIDIA announced partnership to boost GPU and AI chip demand growth and revenue gain .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-08-14,"['NVIDIA confirmed alignment with gaming segment priorities announced earlier .', 'NVIDIA announced layoffs amid data center revenue slowdown and restructuring .', 'NVIDIA warning about autonomous solutions decline raised concern among investors .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-08-17,"['NVIDIA upgrade by analysts citing strong autonomous solutions growth and higher margin .', 'NVIDIA recovery in autonomous solutions drove higher profit and record revenue increase .', 'NVIDIA GPU and AI chip demand valuations remained within historical ranges .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.8458144161997584]"
2020-08-18,"['NVIDIA outperform the sector with strong gaming segment demand and efficient operations .', 'NVIDIA acquisition strengthens gaming segment and boosts revenue upside .', 'NVIDIA dividend increase reflects confident profit growth for data center revenue .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-08-19,"['NVIDIA market activity reflected standard data center revenue volumes .', 'NVIDIA governance review of gaming segment operations found no issues .', 'NVIDIA reported GPU and AI chip demand performance consistent with consensus .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.0, 0.8458144161997584]"
2020-08-20,"['NVIDIA operational activity in autonomous solutions continued normal trajectory .', 'NVIDIA faces lawsuit risk and penalty concern impacting gaming segment .', 'NVIDIA losses and deficit from autonomous solutions challenges disappointed investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-08-21,"['NVIDIA scheduled GPU and AI chip demand business review with typical agenda .', 'NVIDIA sector conditions showed typical patterns for gaming segment .', 'NVIDIA maintained stable data center revenue operations with results in line .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8098056502007502, 0.0, 0.7440546862768029]"
2020-08-24,"['NVIDIA achieved robust expansion with strong gain in autonomous solutions .', 'NVIDIA raised its growth forecast citing strong autonomous solutions demand .', 'NVIDIA shares dropped on weak data center revenue demand and lower guidance .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-08-25,"['NVIDIA fell amid uncertainty over data center revenue and downside risk .', 'NVIDIA industry observers noted mixed signals for GPU and AI chip demand .', 'NVIDIA operational activity in data center revenue continued normal trajectory .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.8098056502007502, 0.7803711384895772]"
2020-08-26,"['NVIDIA traded in a narrow range as autonomous solutions news was expected .', 'NVIDIA quarterly review highlighted steady gaming segment performance .', 'NVIDIA industry observers noted mixed signals for autonomous solutions .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-08-27,"['NVIDIA win major deals boosting momentum in data center revenue revenue expansion .', 'NVIDIA faces lawsuit risk and penalty concern impacting gaming segment .', 'NVIDIA participated in conference with gaming segment presentations .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2020-08-28,"['NVIDIA warning about GPU and AI chip demand decline raised concern among investors .', 'NVIDIA profit drop amid GPU and AI chip demand weakness raised default concern .', 'NVIDIA announced partnership to boost GPU and AI chip demand growth and revenue gain .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-08-31,"['NVIDIA outperform the sector with strong autonomous solutions demand and efficient operations .', 'NVIDIA return on GPU and AI chip demand investment exceeded expectations with surplus .', 'NVIDIA participated in conference with data center revenue presentations .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.8225834059619181]"
2020-09-01,"['NVIDIA hiring surge reflects robust gaming segment demand and growth momentum .', 'NVIDIA raised its growth forecast citing strong data center revenue demand .', 'NVIDIA missed estimates with disappointing data center revenue decline .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2020-09-02,"['NVIDIA delivered record profit reflecting innovation in data center revenue .', 'NVIDIA reported strong profit growth driven by higher GPU and AI chip demand demand .', 'NVIDIA announced partnership to boost data center revenue growth and revenue gain .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-09-03,"['NVIDIA breakthrough in GPU and AI chip demand drove innovation and profit expansion .', 'NVIDIA delivered record profit reflecting innovation in autonomous solutions .', 'NVIDIA achieved robust expansion with strong gain in autonomous solutions .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-09-04,"['NVIDIA reported loss as GPU and AI chip demand revenue fell amid weak demand .', 'NVIDIA confirmed alignment with data center revenue priorities announced earlier .', 'NVIDIA reported losses driven by weak autonomous solutions with lower margins .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7803711384895772, -1.0]"
2020-09-08,"['NVIDIA outperform the sector with strong GPU and AI chip demand demand and efficient operations .', 'NVIDIA sector conditions showed typical patterns for gaming segment .', 'NVIDIA governance review of gaming segment operations found no issues .', 'NVIDIA profit drop amid autonomous solutions weakness raised default concern .', 'NVIDIA sector conditions showed typical patterns for gaming segment .', 'NVIDIA impairment and writedown from gaming segment reduced overall profit .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0, -1.0, 0.0, -1.0]"
2020-09-09,"['NVIDIA slower data center revenue demand and falling margins proved disappointing .', 'NVIDIA missed estimates with disappointing gaming segment decline .', 'NVIDIA reported loss as gaming segment revenue fell amid weak demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-09-10,"['NVIDIA traded in a narrow range as autonomous solutions news was expected .', 'NVIDIA outperform the sector with strong gaming segment demand and efficient operations .', 'NVIDIA beat estimates with improved margin and rising autonomous solutions momentum .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2020-09-11,"['NVIDIA fell amid uncertainty over GPU and AI chip demand and downside risk .', 'NVIDIA cut its forecast citing risk of gaming segment contraction .', 'NVIDIA warning about gaming segment decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-09-14,"['NVIDIA losses and deficit from gaming segment challenges disappointed investors .', 'NVIDIA beat estimates with improved margin and rising GPU and AI chip demand momentum .', 'NVIDIA announced partnership to boost data center revenue growth and revenue gain .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-09-15,"['NVIDIA benefited from rising demand for GPU and AI chip demand with improved profit margin .', 'NVIDIA hiring surge reflects robust GPU and AI chip demand demand and growth momentum .', 'NVIDIA raised its growth forecast citing strong gaming segment demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-09-16,"['NVIDIA gaming segment outlook remains mixed with balanced factors .', 'NVIDIA achieved robust expansion with strong gain in GPU and AI chip demand .', 'NVIDIA operational activity in autonomous solutions continued normal trajectory .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2020-09-17,"['NVIDIA cut its forecast citing risk of gaming segment contraction .', 'NVIDIA disappointing GPU and AI chip demand results led to sell-off and negative sentiment .', 'NVIDIA reduced autonomous solutions investment amid concern about further losses .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-09-18,"['NVIDIA autonomous solutions valuations remained within historical ranges .', 'NVIDIA announced routine updates on autonomous solutions business plans .', 'NVIDIA maintained stable data center revenue operations with results in line .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.7440546862768029]"
2020-09-21,"['NVIDIA faced pressure from gaming segment decline and reduced margins .', 'NVIDIA quarterly review highlighted steady autonomous solutions performance .', 'NVIDIA announced routine updates on autonomous solutions business plans .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2020-09-22,"['NVIDIA upgrade by analysts citing strong GPU and AI chip demand growth and higher margin .', 'NVIDIA win major deals boosting momentum in data center revenue revenue expansion .', 'NVIDIA scheduled GPU and AI chip demand business review with typical agenda .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.8098056502007502]"
2020-09-23,"['NVIDIA faced pressure from autonomous solutions decline and reduced margins .', 'NVIDIA upgrade by analysts citing strong autonomous solutions growth and higher margin .', 'NVIDIA reported data center revenue performance consistent with consensus .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.8225834059619181]"
2020-09-24,"['NVIDIA management discussed GPU and AI chip demand strategy at the briefing .', 'NVIDIA debt and data center revenue decline created financial pressure .', 'NVIDIA missed data center revenue targets as demand decrease and slowdown continued .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8098056502007502, -1.0, -1.0]"
2020-09-25,"['NVIDIA benefited from rising demand for gaming segment with improved profit margin .', 'NVIDIA industry observers noted mixed signals for autonomous solutions .', 'NVIDIA impairment and writedown from autonomous solutions reduced overall profit .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2020-09-28,"['NVIDIA delivered record profit reflecting innovation in data center revenue .', 'NVIDIA outperform the sector with strong gaming segment demand and efficient operations .', 'NVIDIA upgrade by analysts citing strong gaming segment growth and higher margin .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-09-29,"['NVIDIA return on GPU and AI chip demand investment exceeded expectations with surplus .', 'NVIDIA beat estimates with improved margin and rising gaming segment momentum .', 'NVIDIA surged on positive outlook for data center revenue with higher revenue .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-09-30,"['NVIDIA maintained stable data center revenue operations with results in line .', 'NVIDIA recovery in data center revenue drove higher profit and record revenue increase .', 'NVIDIA beat estimates with improved margin and rising autonomous solutions momentum .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.7440546862768029, 1.0, 1.0]"
2020-10-01,"['NVIDIA achieved robust expansion with strong gain in GPU and AI chip demand .', 'NVIDIA achieved robust expansion with strong gain in data center revenue .', 'NVIDIA return on GPU and AI chip demand investment exceeded expectations with surplus .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-10-02,"['NVIDIA participated in conference with data center revenue presentations .', 'NVIDIA faced pressure from data center revenue decline and reduced margins .', 'NVIDIA management discussed GPU and AI chip demand strategy at the briefing .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, -1.0, 0.8098056502007502]"
2020-10-05,"['NVIDIA impairment and writedown from autonomous solutions reduced overall profit .', 'NVIDIA data center revenue outlook remains mixed with balanced factors .', 'NVIDIA cut its forecast citing risk of data center revenue contraction .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7803711384895772, -1.0]"
2020-10-06,"['NVIDIA benefited from rising demand for GPU and AI chip demand with improved profit margin .', 'NVIDIA dividend increase reflects confident profit growth for GPU and AI chip demand .', 'NVIDIA scheduled GPU and AI chip demand business review with typical agenda .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.8098056502007502]"
2020-10-07,"['NVIDIA reported strong profit growth driven by higher data center revenue demand .', 'NVIDIA data center revenue outlook remains mixed with balanced factors .', 'NVIDIA management discussed data center revenue strategy at the briefing .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.7803711384895772, 0.7803711384895772]"
2020-10-08,"['NVIDIA breakthrough in data center revenue drove innovation and profit expansion .', 'NVIDIA win major deals boosting momentum in GPU and AI chip demand revenue expansion .', 'NVIDIA reported strong profit growth driven by higher autonomous solutions demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-10-09,"['NVIDIA recall and fine risk created uncertainty for data center revenue .', 'NVIDIA maintained stable autonomous solutions operations with results in line .', 'NVIDIA upgrade by analysts citing strong gaming segment growth and higher margin .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2020-10-12,"['NVIDIA profit drop amid GPU and AI chip demand weakness raised default concern .', 'NVIDIA shares dropped on weak autonomous solutions demand and lower guidance .', 'NVIDIA sector conditions showed typical patterns for data center revenue .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.7803711384895772]"
2020-10-13,"['NVIDIA governance review of gaming segment operations found no issues .', 'NVIDIA disappointing GPU and AI chip demand results led to sell-off and negative sentiment .', 'NVIDIA shares dropped on weak GPU and AI chip demand demand and lower guidance .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-10-14,"['NVIDIA data center revenue valuations remained within historical ranges .', 'NVIDIA governance review of data center revenue operations found no issues .', 'NVIDIA released standard autonomous solutions financial disclosures and filings .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.7440546862768029, 0.0]"
2020-10-15,"['NVIDIA breakthrough in GPU and AI chip demand drove innovation and profit expansion .', 'NVIDIA operational activity in GPU and AI chip demand continued normal trajectory .', 'NVIDIA losses and deficit from autonomous solutions challenges disappointed investors .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8098056502007502, -1.0]"
2020-10-16,"['NVIDIA raised its growth forecast citing strong autonomous solutions demand .', 'NVIDIA reported GPU and AI chip demand performance consistent with consensus .', 'NVIDIA win major deals boosting momentum in autonomous solutions revenue expansion .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8458144161997584, 1.0]"
2020-10-19,"['NVIDIA recovery in gaming segment drove higher profit and record revenue increase .', 'NVIDIA participated in conference with GPU and AI chip demand presentations .', 'NVIDIA cut its forecast citing risk of autonomous solutions contraction .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8458144161997584, -1.0]"
2020-10-20,"['NVIDIA reduced autonomous solutions investment amid concern about further losses .', 'NVIDIA breakthrough in GPU and AI chip demand drove innovation and profit expansion .', 'NVIDIA faces lawsuit risk and penalty concern impacting data center revenue .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2020-10-21,"['NVIDIA raised its growth forecast citing strong GPU and AI chip demand demand .', 'NVIDIA return on data center revenue investment exceeded expectations with surplus .', 'NVIDIA participated in conference with data center revenue presentations .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.8225834059619181]"
2020-10-22,"['NVIDIA autonomous solutions business continued gradual development this quarter .', 'NVIDIA disappointing data center revenue results led to sell-off and negative sentiment .', 'NVIDIA recall and fine risk created uncertainty for data center revenue .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-10-23,"['NVIDIA achieved robust expansion with strong gain in gaming segment .', 'NVIDIA reduced gaming segment investment amid concern about further losses .', 'NVIDIA faces lawsuit risk and penalty concern impacting gaming segment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2020-10-26,"['NVIDIA losses and deficit from autonomous solutions challenges disappointed investors .', 'NVIDIA posted record revenue as autonomous solutions surged beyond expectations .', 'NVIDIA reported strong profit growth driven by higher autonomous solutions demand .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2020-10-27,"['NVIDIA announced partnership to boost GPU and AI chip demand growth and revenue gain .', 'NVIDIA fell amid uncertainty over autonomous solutions and downside risk .', 'NVIDIA achieved robust expansion with strong gain in data center revenue .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-10-28,"['NVIDIA released standard autonomous solutions financial disclosures and filings .', 'NVIDIA reported loss as gaming segment revenue fell amid weak demand .', 'NVIDIA profit drop amid data center revenue weakness raised default concern .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-10-29,"['NVIDIA reported losses driven by weak data center revenue with lower margins .', 'NVIDIA provided update on data center revenue operations and near-term plans .', 'NVIDIA reduced data center revenue investment amid concern about further losses .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7440546862768029, -1.0]"
2020-10-30,"['NVIDIA disappointing GPU and AI chip demand results led to sell-off and negative sentiment .', 'NVIDIA delivered record profit reflecting innovation in GPU and AI chip demand .', 'NVIDIA announced routine updates on data center revenue business plans .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.7803711384895772]"
2020-11-02,"['NVIDIA faced pressure from gaming segment decline and reduced margins .', 'NVIDIA exceeded revenue targets as rising data center revenue demand boosted growth .', 'NVIDIA data center revenue business continued gradual development this quarter .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.7803711384895772]"
2020-11-03,"['NVIDIA achieved robust expansion with strong gain in GPU and AI chip demand .', 'NVIDIA hiring surge reflects robust data center revenue demand and growth momentum .', 'NVIDIA recovery in GPU and AI chip demand drove higher profit and record revenue increase .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-11-04,"['NVIDIA recall and fine risk created uncertainty for autonomous solutions .', 'NVIDIA delivered record profit reflecting innovation in data center revenue .', 'NVIDIA market activity reflected standard GPU and AI chip demand volumes .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.8458144161997584]"
2020-11-05,"['NVIDIA raised its growth forecast citing strong gaming segment demand .', 'NVIDIA downgrade followed weak data center revenue and lower outlook .', 'NVIDIA sector conditions showed typical patterns for GPU and AI chip demand .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.8098056502007502]"
