date,texts,labels,sources,scores
2021-01-25,"['Meta announced routine updates on Reels and short video business plans .', 'Meta warning about platform development decline raised concern among investors .', 'Meta cut its forecast citing risk of Reels and short video contraction .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-01-26,"['Meta recovery in advertising revenue drove higher profit and record revenue increase .', 'Meta upgrade by analysts citing strong platform development growth and higher margin .', 'Meta confirmed alignment with platform development priorities announced earlier .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-01-27,"['Meta announced partnership to boost user engagement growth growth and revenue gain .', 'Meta reported loss as advertising revenue revenue fell amid weak demand .', 'Meta breakthrough in user engagement growth drove innovation and profit expansion .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-01-28,"['Meta reported Reels and short video performance consistent with consensus .', 'Meta industry observers noted mixed signals for Reels and short video .', 'Meta cut its forecast citing risk of user engagement growth contraction .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2021-01-29,"['Meta user engagement growth metrics tracked within expected parameters .', 'Meta outperform the sector with strong platform development demand and efficient operations .', 'Meta industry observers noted mixed signals for platform development .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.9550416704935939, 1.0, 0.0]"
2021-02-01,"['Meta disappointing advertising revenue results led to sell-off and negative sentiment .', 'Meta participated in conference with platform development presentations .', 'Meta fell amid uncertainty over platform development and downside risk .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-02-02,"['Meta provided update on platform development operations and near-term plans .', 'Meta dividend increase reflects confident profit growth for user engagement growth .', 'Meta impairment and writedown from advertising revenue reduced overall profit .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-02-03,"['Meta cut its forecast citing risk of advertising revenue contraction .', 'Meta warning about Reels and short video decline raised concern among investors .', 'Meta shares soared after record advertising revenue revenue and strong profit gain .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-02-04,"['Meta missed advertising revenue targets as demand decrease and slowdown continued .', 'Meta maintained stable platform development operations with results in line .', 'Meta win major deals boosting momentum in Reels and short video revenue expansion .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-02-05,"['Meta faced pressure from user engagement growth decline and reduced margins .', 'Meta profit drop amid platform development weakness raised default concern .', 'Meta losses and deficit from Reels and short video challenges disappointed investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-02-08,"['Meta sector conditions showed typical patterns for Reels and short video .', 'Meta missed platform development targets as demand decrease and slowdown continued .', 'Meta platform development metrics tracked within expected parameters .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-02-09,"['Meta advertising revenue valuations remained within historical ranges .', 'Meta outperform the sector with strong platform development demand and efficient operations .', 'Meta achieved robust expansion with strong gain in user engagement growth .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8724814566707985, 1.0, 1.0]"
2021-02-10,"['Meta maintained stable user engagement growth operations with results in line .', 'Meta benefited from rising demand for advertising revenue with improved profit margin .', 'Meta faced pressure from Reels and short video decline and reduced margins .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, 1.0, -1.0]"
2021-02-11,"['Meta impairment and writedown from user engagement growth reduced overall profit .', 'Meta market activity reflected standard Reels and short video volumes .', 'Meta industry observers noted mixed signals for user engagement growth .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.9060320817395346]"
2021-02-12,"['Meta raised its growth forecast citing strong advertising revenue demand .', 'Meta maintained stable platform development operations with results in line .', 'Meta dividend increase reflects confident profit growth for Reels and short video .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-02-16,"['Meta released standard platform development financial disclosures and filings .', 'Meta warning about Reels and short video decline raised concern among investors .', 'Meta sector conditions showed typical patterns for advertising revenue .', 'Meta achieved robust expansion with strong gain in user engagement growth .', 'Meta shares soared after record user engagement growth revenue and strong profit gain .', 'Meta disappointing user engagement growth results led to sell-off and negative sentiment .']","['neutral', 'neutral', 'neutral', 'positive', 'positive', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.8225834059619181, 1.0, 1.0, -1.0]"
2021-02-17,"['Meta released standard Reels and short video financial disclosures and filings .', 'Meta announced routine updates on platform development business plans .', 'Meta acquisition strengthens advertising revenue and boosts revenue upside .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-02-18,"['Meta governance review of advertising revenue operations found no issues .', 'Meta impairment and writedown from user engagement growth reduced overall profit .', 'Meta industry observers noted mixed signals for user engagement growth .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.7803711384895772, -1.0, 0.9060320817395346]"
2021-02-19,"['Meta acquisition strengthens advertising revenue and boosts revenue upside .', 'Meta losses and deficit from platform development challenges disappointed investors .', 'Meta slower Reels and short video demand and falling margins proved disappointing .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-02-22,"['Meta outperform the sector with strong advertising revenue demand and efficient operations .', 'Meta delivered record profit reflecting innovation in advertising revenue .', 'Meta slower Reels and short video demand and falling margins proved disappointing .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-02-23,"['Meta reported user engagement growth performance consistent with consensus .', 'Meta platform development outlook remains mixed with balanced factors .', 'Meta platform development outlook remains mixed with balanced factors .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.9550416704935939, 0.0, 0.0]"
2021-02-24,"['Meta exceeded revenue targets as rising advertising revenue demand boosted growth .', 'Meta surged on positive outlook for advertising revenue with higher revenue .', 'Meta delivered record profit reflecting innovation in platform development .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-02-25,"['Meta losses and deficit from advertising revenue challenges disappointed investors .', 'Meta shares soared after record Reels and short video revenue and strong profit gain .', 'Meta faces lawsuit risk and penalty concern impacting advertising revenue .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-02-26,"['Meta faces lawsuit risk and penalty concern impacting advertising revenue .', 'Meta breakthrough in Reels and short video drove innovation and profit expansion .', 'Meta fell amid uncertainty over advertising revenue and downside risk .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-01,"['Meta exceeded revenue targets as rising user engagement growth demand boosted growth .', 'Meta breakthrough in Reels and short video drove innovation and profit expansion .', 'Meta industry observers noted mixed signals for user engagement growth .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.9060320817395346]"
2021-03-02,"['Meta maintained stable user engagement growth operations with results in line .', 'Meta management discussed advertising revenue strategy at the briefing .', 'Meta dividend increase reflects confident profit growth for Reels and short video .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.8638676945949509, 0.8225834059619181, 1.0]"
2021-03-03,"['Meta warning about Reels and short video decline raised concern among investors .', 'Meta shares dropped on weak advertising revenue demand and lower guidance .', 'Meta profit drop amid Reels and short video weakness raised default concern .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-04,"['Meta missed estimates with disappointing advertising revenue decline .', 'Meta raised its growth forecast citing strong platform development demand .', 'Meta profit drop amid Reels and short video weakness raised default concern .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-05,"['Meta disappointing platform development results led to sell-off and negative sentiment .', 'Meta industry observers noted mixed signals for platform development .', 'Meta scheduled user engagement growth business review with typical agenda .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.9060320817395346]"
2021-03-08,"['Meta reduced user engagement growth investment amid concern about further losses .', 'Meta surged on positive outlook for advertising revenue with higher revenue .', 'Meta hiring surge reflects robust user engagement growth demand and growth momentum .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-03-09,"['Meta reported loss as advertising revenue revenue fell amid weak demand .', 'Meta cut its forecast citing risk of user engagement growth contraction .', 'Meta platform development outlook remains mixed with balanced factors .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-03-10,"['Meta impairment and writedown from user engagement growth reduced overall profit .', 'Meta slower user engagement growth demand and falling margins proved disappointing .', 'Meta outperform the sector with strong user engagement growth demand and efficient operations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-11,"['Meta reported loss as advertising revenue revenue fell amid weak demand .', 'Meta platform development valuations remained within historical ranges .', 'Meta platform development valuations remained within historical ranges .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-03-12,"['Meta acquisition strengthens Reels and short video and boosts revenue upside .', 'Meta achieved robust expansion with strong gain in platform development .', 'Meta faced pressure from Reels and short video decline and reduced margins .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-03-15,"['Meta released standard user engagement growth financial disclosures and filings .', 'Meta impairment and writedown from advertising revenue reduced overall profit .', 'Meta win major deals boosting momentum in platform development revenue expansion .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.9060320817395346, -1.0, 1.0]"
2021-03-16,"['Meta recovery in platform development drove higher profit and record revenue increase .', 'Meta missed estimates with disappointing Reels and short video decline .', 'Meta win major deals boosting momentum in Reels and short video revenue expansion .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-03-17,"['Meta delivered record profit reflecting innovation in user engagement growth .', 'Meta reported losses driven by weak advertising revenue with lower margins .', 'Meta reported strong profit growth driven by higher advertising revenue demand .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-03-18,"['Meta upgrade by analysts citing strong platform development growth and higher margin .', 'Meta market activity reflected standard advertising revenue volumes .', 'Meta breakthrough in Reels and short video drove innovation and profit expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.8724814566707985, 1.0]"
2021-03-19,"['Meta reported losses driven by weak Reels and short video with lower margins .', 'Meta profit drop amid advertising revenue weakness raised default concern .', 'Meta cut its forecast citing risk of user engagement growth contraction .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-22,"['Meta missed advertising revenue targets as demand decrease and slowdown continued .', 'Meta achieved robust expansion with strong gain in Reels and short video .', 'Meta delivered record profit reflecting innovation in user engagement growth .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-03-23,"['Meta delivered record profit reflecting innovation in platform development .', 'Meta losses and deficit from platform development challenges disappointed investors .', 'Meta reported strong profit growth driven by higher advertising revenue demand .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-03-24,"['Meta exceeded revenue targets as rising advertising revenue demand boosted growth .', 'Meta maintained stable platform development operations with results in line .', 'Meta advertising revenue outlook remains mixed with balanced factors .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.8225834059619181]"
2021-03-25,"['Meta posted record revenue as platform development surged beyond expectations .', 'Meta missed estimates with disappointing Reels and short video decline .', 'Meta dividend increase reflects confident profit growth for user engagement growth .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-03-26,"['Meta quarterly review highlighted steady platform development performance .', 'Meta slower user engagement growth demand and falling margins proved disappointing .', 'Meta downgrade followed weak user engagement growth and lower outlook .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-03-29,"['Meta shares soared after record advertising revenue revenue and strong profit gain .', 'Meta win major deals boosting momentum in advertising revenue revenue expansion .', 'Meta posted record revenue as platform development surged beyond expectations .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-03-30,"['Meta dividend increase reflects confident profit growth for user engagement growth .', 'Meta recovery in Reels and short video drove higher profit and record revenue increase .', 'Meta upgrade by analysts citing strong user engagement growth growth and higher margin .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-03-31,"['Meta maintained stable platform development operations with results in line .', 'Meta profit drop amid platform development weakness raised default concern .', 'Meta missed Reels and short video targets as demand decrease and slowdown continued .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-04-01,"['Meta breakthrough in advertising revenue drove innovation and profit expansion .', 'Meta win major deals boosting momentum in Reels and short video revenue expansion .', 'Meta downgrade followed weak user engagement growth and lower outlook .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-04-05,"['Meta traded in a narrow range as Reels and short video news was expected .', 'Meta released standard platform development financial disclosures and filings .', 'Meta scheduled user engagement growth business review with typical agenda .', 'Meta benefited from rising demand for advertising revenue with improved profit margin .', 'Meta operational activity in Reels and short video continued normal trajectory .', 'Meta faces lawsuit risk and penalty concern impacting advertising revenue .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.9060320817395346, 1.0, 0.0, -1.0]"
2021-04-06,"['Meta posted record revenue as user engagement growth surged beyond expectations .', 'Meta achieved robust expansion with strong gain in user engagement growth .', 'Meta surged on positive outlook for Reels and short video with higher revenue .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-04-07,"['Meta slower Reels and short video demand and falling margins proved disappointing .', 'Meta delivered record profit reflecting innovation in user engagement growth .', 'Meta return on platform development investment exceeded expectations with surplus .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-04-08,"['Meta impairment and writedown from advertising revenue reduced overall profit .', 'Meta posted record revenue as platform development surged beyond expectations .', 'Meta hiring surge reflects robust advertising revenue demand and growth momentum .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-04-09,"['Meta exceeded revenue targets as rising advertising revenue demand boosted growth .', 'Meta operational activity in platform development continued normal trajectory .', 'Meta recall and fine risk created uncertainty for user engagement growth .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-04-12,"['Meta confirmed alignment with user engagement growth priorities announced earlier .', 'Meta governance review of Reels and short video operations found no issues .', 'Meta slower user engagement growth demand and falling margins proved disappointing .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.9060320817395346, 0.0, -1.0]"
2021-04-13,"['Meta win major deals boosting momentum in platform development revenue expansion .', 'Meta slower Reels and short video demand and falling margins proved disappointing .', 'Meta platform development metrics tracked within expected parameters .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-04-14,"['Meta benefited from rising demand for advertising revenue with improved profit margin .', 'Meta missed platform development targets as demand decrease and slowdown continued .', 'Meta warning about platform development decline raised concern among investors .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-04-15,"['Meta missed platform development targets as demand decrease and slowdown continued .', 'Meta debt and advertising revenue decline created financial pressure .', 'Meta reported loss as Reels and short video revenue fell amid weak demand .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-04-16,"['Meta industry observers noted mixed signals for user engagement growth .', 'Meta surged on positive outlook for advertising revenue with higher revenue .', 'Meta raised its growth forecast citing strong platform development demand .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.9060320817395346, 1.0, 1.0]"
2021-04-19,"['Meta losses and deficit from Reels and short video challenges disappointed investors .', 'Meta slower Reels and short video demand and falling margins proved disappointing .', 'Meta management discussed Reels and short video strategy at the briefing .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-04-20,"['Meta missed estimates with disappointing Reels and short video decline .', 'Meta reported losses driven by weak advertising revenue with lower margins .', 'Meta impairment and writedown from user engagement growth reduced overall profit .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-04-21,"['Meta dividend increase reflects confident profit growth for platform development .', 'Meta warning about advertising revenue decline raised concern among investors .', 'Meta released standard platform development financial disclosures and filings .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-04-22,"['Meta Reels and short video metrics tracked within expected parameters .', 'Meta operational activity in Reels and short video continued normal trajectory .', 'Meta platform development outlook remains mixed with balanced factors .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-04-23,"['Meta reduced Reels and short video investment amid concern about further losses .', 'Meta scheduled advertising revenue business review with typical agenda .', 'Meta downgrade followed weak user engagement growth and lower outlook .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.8225834059619181, -1.0]"
2021-04-26,"['Meta dividend increase reflects confident profit growth for platform development .', 'Meta return on Reels and short video investment exceeded expectations with surplus .', 'Meta reported losses driven by weak Reels and short video with lower margins .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-04-27,"['Meta platform development metrics tracked within expected parameters .', 'Meta recovery in advertising revenue drove higher profit and record revenue increase .', 'Meta dividend increase reflects confident profit growth for user engagement growth .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-04-28,"['Meta participated in conference with user engagement growth presentations .', 'Meta industry observers noted mixed signals for user engagement growth .', 'Meta missed Reels and short video targets as demand decrease and slowdown continued .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.9550416704935939, 0.9060320817395346, -1.0]"
2021-04-29,"['Meta reduced user engagement growth investment amid concern about further losses .', 'Meta shares dropped on weak Reels and short video demand and lower guidance .', 'Meta downgrade followed weak user engagement growth and lower outlook .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-04-30,"['Meta breakthrough in platform development drove innovation and profit expansion .', 'Meta surged on positive outlook for user engagement growth with higher revenue .', 'Meta raised its growth forecast citing strong platform development demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-05-03,"['Meta slower platform development demand and falling margins proved disappointing .', 'Meta missed estimates with disappointing Reels and short video decline .', 'Meta cut its forecast citing risk of user engagement growth contraction .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-04,"['Meta recall and fine risk created uncertainty for user engagement growth .', 'Meta reported strong profit growth driven by higher user engagement growth demand .', 'Meta missed estimates with disappointing Reels and short video decline .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-05-05,"['Meta missed user engagement growth targets as demand decrease and slowdown continued .', 'Meta faces lawsuit risk and penalty concern impacting user engagement growth .', 'Meta warning about user engagement growth decline raised concern among investors .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-06,"['Meta management discussed advertising revenue strategy at the briefing .', 'Meta reported platform development performance consistent with consensus .', 'Meta quarterly review highlighted steady advertising revenue performance .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.0, 0.8724814566707985]"
2021-05-07,"['Meta announced partnership to boost user engagement growth growth and revenue gain .', 'Meta exceeded revenue targets as rising platform development demand boosted growth .', 'Meta achieved robust expansion with strong gain in user engagement growth .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-05-10,"['Meta surged on positive outlook for advertising revenue with higher revenue .', 'Meta governance review of advertising revenue operations found no issues .', 'Meta provided update on platform development operations and near-term plans .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.7803711384895772, 0.0]"
2021-05-11,"['Meta shares dropped on weak Reels and short video demand and lower guidance .', 'Meta disappointing user engagement growth results led to sell-off and negative sentiment .', 'Meta shares dropped on weak user engagement growth demand and lower guidance .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-12,"['Meta return on platform development investment exceeded expectations with surplus .', 'Meta shares soared after record platform development revenue and strong profit gain .', 'Meta return on Reels and short video investment exceeded expectations with surplus .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-05-13,"['Meta fell amid uncertainty over advertising revenue and downside risk .', 'Meta dividend increase reflects confident profit growth for platform development .', 'Meta missed estimates with disappointing advertising revenue decline .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-05-14,"['Meta industry observers noted mixed signals for platform development .', 'Meta dividend increase reflects confident profit growth for Reels and short video .', 'Meta delivered record profit reflecting innovation in platform development .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-05-17,"['Meta acquisition strengthens platform development and boosts revenue upside .', 'Meta beat estimates with improved margin and rising user engagement growth momentum .', 'Meta delivered record profit reflecting innovation in platform development .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-05-18,"['Meta confirmed alignment with advertising revenue priorities announced earlier .', 'Meta Reels and short video metrics tracked within expected parameters .', 'Meta slower Reels and short video demand and falling margins proved disappointing .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.0, -1.0]"
2021-05-19,"['Meta disappointing advertising revenue results led to sell-off and negative sentiment .', 'Meta faced pressure from user engagement growth decline and reduced margins .', 'Meta shares dropped on weak Reels and short video demand and lower guidance .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-20,"['Meta breakthrough in user engagement growth drove innovation and profit expansion .', 'Meta participated in conference with user engagement growth presentations .', 'Meta scheduled advertising revenue business review with typical agenda .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.9550416704935939, 0.8225834059619181]"
2021-05-21,"['Meta advertising revenue business continued gradual development this quarter .', 'Meta market activity reflected standard Reels and short video volumes .', 'Meta surged on positive outlook for Reels and short video with higher revenue .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.8225834059619181, 0.0, 1.0]"
2021-05-24,"['Meta profit drop amid platform development weakness raised default concern .', 'Meta disappointing advertising revenue results led to sell-off and negative sentiment .', 'Meta fell amid uncertainty over user engagement growth and downside risk .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-25,"['Meta reported loss as Reels and short video revenue fell amid weak demand .', 'Meta beat estimates with improved margin and rising advertising revenue momentum .', 'Meta maintained stable user engagement growth operations with results in line .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.8638676945949509]"
2021-05-26,"['Meta slower platform development demand and falling margins proved disappointing .', 'Meta delivered record profit reflecting innovation in user engagement growth .', 'Meta released standard platform development financial disclosures and filings .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-05-27,"['Meta benefited from rising demand for user engagement growth with improved profit margin .', 'Meta platform development metrics tracked within expected parameters .', 'Meta operational activity in user engagement growth continued normal trajectory .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.9060320817395346]"
2021-05-28,"['Meta platform development business continued gradual development this quarter .', 'Meta beat estimates with improved margin and rising advertising revenue momentum .', 'Meta recovery in Reels and short video drove higher profit and record revenue increase .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-06-01,"['Meta profit drop amid advertising revenue weakness raised default concern .', 'Meta maintained stable platform development operations with results in line .', 'Meta win major deals boosting momentum in advertising revenue revenue expansion .', 'Meta faced pressure from advertising revenue decline and reduced margins .', 'Meta maintained stable platform development operations with results in line .', 'Meta warning about user engagement growth decline raised concern among investors .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0, -1.0, 0.0, -1.0]"
2021-06-02,"['Meta shares soared after record user engagement growth revenue and strong profit gain .', 'Meta scheduled user engagement growth business review with typical agenda .', 'Meta losses and deficit from advertising revenue challenges disappointed investors .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.9060320817395346, -1.0]"
2021-06-03,"['Meta surged on positive outlook for advertising revenue with higher revenue .', 'Meta slower user engagement growth demand and falling margins proved disappointing .', 'Meta dividend increase reflects confident profit growth for advertising revenue .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-06-04,"['Meta losses and deficit from advertising revenue challenges disappointed investors .', 'Meta missed platform development targets as demand decrease and slowdown continued .', 'Meta traded in a narrow range as Reels and short video news was expected .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-06-07,"['Meta slower user engagement growth demand and falling margins proved disappointing .', 'Meta surged on positive outlook for advertising revenue with higher revenue .', 'Meta scheduled advertising revenue business review with typical agenda .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.8225834059619181]"
2021-06-08,"['Meta profit drop amid Reels and short video weakness raised default concern .', 'Meta user engagement growth business continued gradual development this quarter .', 'Meta user engagement growth valuations remained within historical ranges .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.9060320817395346, 0.9550416704935939]"
