date,texts,labels,sources,scores
2021-02-18,"['Tesla downgrade followed weak Gigafactory production and lower outlook .', 'Tesla maintained stable energy storage solutions operations with results in line .', 'Tesla vehicle deliveries outlook remains mixed with balanced factors .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-02-19,"['Tesla market activity reflected standard vehicle deliveries volumes .', 'Tesla missed autonomous driving targets as demand decrease and slowdown continued .', 'Tesla faces lawsuit risk and penalty concern impacting Gigafactory production .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-02-22,"['Tesla maintained stable energy storage solutions operations with results in line .', 'Tesla faces lawsuit risk and penalty concern impacting vehicle deliveries .', 'Tesla dividend increase reflects confident profit growth for vehicle deliveries .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-02-23,"['Tesla faced pressure from vehicle deliveries decline and reduced margins .', 'Tesla reported loss as Gigafactory production revenue fell amid weak demand .', 'Tesla benefited from rising demand for energy storage solutions with improved profit margin .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-02-24,"['Tesla faced pressure from autonomous driving decline and reduced margins .', 'Tesla fell amid uncertainty over autonomous driving and downside risk .', 'Tesla raised its growth forecast citing strong autonomous driving demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-02-25,"['Tesla exceeded revenue targets as rising autonomous driving demand boosted growth .', 'Tesla missed vehicle deliveries targets as demand decrease and slowdown continued .', 'Tesla delivered record profit reflecting innovation in Gigafactory production .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-02-26,"['Tesla raised its growth forecast citing strong energy storage solutions demand .', 'Tesla reported autonomous driving performance consistent with consensus .', 'Tesla missed estimates with disappointing vehicle deliveries decline .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-03-01,"['Tesla impairment and writedown from Gigafactory production reduced overall profit .', 'Tesla management discussed vehicle deliveries strategy at the briefing .', 'Tesla faces lawsuit risk and penalty concern impacting vehicle deliveries .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-03-02,"['Tesla dividend increase reflects confident profit growth for vehicle deliveries .', 'Tesla delivered record profit reflecting innovation in energy storage solutions .', 'Tesla hiring surge reflects robust autonomous driving demand and growth momentum .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-03-03,"['Tesla warning about vehicle deliveries decline raised concern among investors .', 'Tesla reported strong profit growth driven by higher energy storage solutions demand .', 'Tesla reported loss as Gigafactory production revenue fell amid weak demand .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-04,"['Tesla impairment and writedown from vehicle deliveries reduced overall profit .', 'Tesla raised its growth forecast citing strong Gigafactory production demand .', 'Tesla reported losses driven by weak Gigafactory production with lower margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-05,"['Tesla beat estimates with improved margin and rising vehicle deliveries momentum .', 'Tesla impairment and writedown from energy storage solutions reduced overall profit .', 'Tesla operational activity in energy storage solutions continued normal trajectory .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-03-08,"['Tesla participated in conference with energy storage solutions presentations .', 'Tesla losses and deficit from autonomous driving challenges disappointed investors .', 'Tesla shares dropped on weak energy storage solutions demand and lower guidance .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-03-09,"['Tesla cut its forecast citing risk of autonomous driving contraction .', 'Tesla faced pressure from energy storage solutions decline and reduced margins .', 'Tesla reduced autonomous driving investment amid concern about further losses .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-10,"['Tesla surged on positive outlook for autonomous driving with higher revenue .', 'Tesla announced partnership to boost Gigafactory production growth and revenue gain .', 'Tesla breakthrough in vehicle deliveries drove innovation and profit expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-03-11,"['Tesla participated in conference with energy storage solutions presentations .', 'Tesla Gigafactory production business continued gradual development this quarter .', 'Tesla traded in a narrow range as autonomous driving news was expected .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-03-12,"['Tesla posted record revenue as energy storage solutions surged beyond expectations .', 'Tesla recovery in Gigafactory production drove higher profit and record revenue increase .', 'Tesla disappointing Gigafactory production results led to sell-off and negative sentiment .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-03-15,"['Tesla warning about autonomous driving decline raised concern among investors .', 'Tesla operational activity in vehicle deliveries continued normal trajectory .', 'Tesla acquisition strengthens vehicle deliveries and boosts revenue upside .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-03-16,"['Tesla announced layoffs amid vehicle deliveries slowdown and restructuring .', 'Tesla win major deals boosting momentum in vehicle deliveries revenue expansion .', 'Tesla recall and fine risk created uncertainty for energy storage solutions .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-17,"['Tesla upgrade by analysts citing strong Gigafactory production growth and higher margin .', 'Tesla cut its forecast citing risk of Gigafactory production contraction .', 'Tesla announced layoffs amid Gigafactory production slowdown and restructuring .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-03-18,"['Tesla slower autonomous driving demand and falling margins proved disappointing .', 'Tesla achieved robust expansion with strong gain in autonomous driving .', 'Tesla benefited from rising demand for Gigafactory production with improved profit margin .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-03-19,"['Tesla management discussed vehicle deliveries strategy at the briefing .', 'Tesla operational activity in autonomous driving continued normal trajectory .', 'Tesla dividend increase reflects confident profit growth for energy storage solutions .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-03-22,"['Tesla reported loss as Gigafactory production revenue fell amid weak demand .', 'Tesla energy storage solutions business continued gradual development this quarter .', 'Tesla dividend increase reflects confident profit growth for vehicle deliveries .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-03-23,"['Tesla reported strong profit growth driven by higher vehicle deliveries demand .', 'Tesla autonomous driving business continued gradual development this quarter .', 'Tesla raised its growth forecast citing strong vehicle deliveries demand .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-03-24,"['Tesla reported vehicle deliveries performance consistent with consensus .', 'Tesla governance review of vehicle deliveries operations found no issues .', 'Tesla missed estimates with disappointing autonomous driving decline .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2021-03-25,"['Tesla downgrade followed weak Gigafactory production and lower outlook .', 'Tesla losses and deficit from vehicle deliveries challenges disappointed investors .', 'Tesla market activity reflected standard vehicle deliveries volumes .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-03-26,"['Tesla delivered record profit reflecting innovation in vehicle deliveries .', 'Tesla outperform the sector with strong vehicle deliveries demand and efficient operations .', 'Tesla sector conditions showed typical patterns for autonomous driving .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-03-29,"['Tesla announced partnership to boost energy storage solutions growth and revenue gain .', 'Tesla announced partnership to boost vehicle deliveries growth and revenue gain .', 'Tesla autonomous driving outlook remains mixed with balanced factors .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-03-30,"['Tesla reported loss as Gigafactory production revenue fell amid weak demand .', 'Tesla traded in a narrow range as autonomous driving news was expected .', 'Tesla faces lawsuit risk and penalty concern impacting autonomous driving .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-03-31,"['Tesla downgrade followed weak Gigafactory production and lower outlook .', 'Tesla reported strong profit growth driven by higher energy storage solutions demand .', 'Tesla faces lawsuit risk and penalty concern impacting Gigafactory production .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-04-01,"['Tesla hiring surge reflects robust vehicle deliveries demand and growth momentum .', 'Tesla reported losses driven by weak Gigafactory production with lower margins .', 'Tesla exceeded revenue targets as rising autonomous driving demand boosted growth .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-04-05,"['Tesla market activity reflected standard autonomous driving volumes .', 'Tesla traded in a narrow range as vehicle deliveries news was expected .', 'Tesla maintained stable Gigafactory production operations with results in line .', 'Tesla achieved robust expansion with strong gain in autonomous driving .', 'Tesla fell amid uncertainty over vehicle deliveries and downside risk .', 'Tesla profit drop amid energy storage solutions weakness raised default concern .']","['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, 1.0, -1.0, -1.0]"
2021-04-06,"['Tesla delivered record profit reflecting innovation in Gigafactory production .', 'Tesla quarterly review highlighted steady vehicle deliveries performance .', 'Tesla acquisition strengthens Gigafactory production and boosts revenue upside .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-04-07,"['Tesla quarterly review highlighted steady autonomous driving performance .', 'Tesla downgrade followed weak autonomous driving and lower outlook .', 'Tesla upgrade by analysts citing strong vehicle deliveries growth and higher margin .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-04-08,"['Tesla missed estimates with disappointing autonomous driving decline .', 'Tesla outperform the sector with strong Gigafactory production demand and efficient operations .', 'Tesla shares dropped on weak autonomous driving demand and lower guidance .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-04-09,"['Tesla hiring surge reflects robust vehicle deliveries demand and growth momentum .', 'Tesla hiring surge reflects robust vehicle deliveries demand and growth momentum .', 'Tesla surged on positive outlook for energy storage solutions with higher revenue .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-04-12,"['Tesla acquisition strengthens Gigafactory production and boosts revenue upside .', 'Tesla warning about energy storage solutions decline raised concern among investors .', 'Tesla faces lawsuit risk and penalty concern impacting vehicle deliveries .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-04-13,"['Tesla exceeded revenue targets as rising autonomous driving demand boosted growth .', 'Tesla exceeded revenue targets as rising vehicle deliveries demand boosted growth .', 'Tesla acquisition strengthens Gigafactory production and boosts revenue upside .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-04-14,"['Tesla impairment and writedown from energy storage solutions reduced overall profit .', 'Tesla Gigafactory production outlook remains mixed with balanced factors .', 'Tesla delivered record profit reflecting innovation in Gigafactory production .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-04-15,"['Tesla participated in conference with energy storage solutions presentations .', 'Tesla announced layoffs amid Gigafactory production slowdown and restructuring .', 'Tesla profit drop amid vehicle deliveries weakness raised default concern .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-04-16,"['Tesla faces lawsuit risk and penalty concern impacting Gigafactory production .', 'Tesla raised its growth forecast citing strong Gigafactory production demand .', 'Tesla faced pressure from energy storage solutions decline and reduced margins .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-04-19,"['Tesla win major deals boosting momentum in vehicle deliveries revenue expansion .', 'Tesla scheduled Gigafactory production business review with typical agenda .', 'Tesla governance review of energy storage solutions operations found no issues .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-04-20,"['Tesla sector conditions showed typical patterns for energy storage solutions .', 'Tesla losses and deficit from vehicle deliveries challenges disappointed investors .', 'Tesla reported loss as energy storage solutions revenue fell amid weak demand .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-04-21,"['Tesla upgrade by analysts citing strong Gigafactory production growth and higher margin .', 'Tesla shares soared after record Gigafactory production revenue and strong profit gain .', 'Tesla raised its growth forecast citing strong Gigafactory production demand .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-04-22,"['Tesla reported vehicle deliveries performance consistent with consensus .', 'Tesla vehicle deliveries valuations remained within historical ranges .', 'Tesla disappointing Gigafactory production results led to sell-off and negative sentiment .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0]"
2021-04-23,"['Tesla shares dropped on weak autonomous driving demand and lower guidance .', 'Tesla recovery in vehicle deliveries drove higher profit and record revenue increase .', 'Tesla announced layoffs amid autonomous driving slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-04-26,"['Tesla traded in a narrow range as autonomous driving news was expected .', 'Tesla energy storage solutions valuations remained within historical ranges .', 'Tesla achieved robust expansion with strong gain in Gigafactory production .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-04-27,"['Tesla cut its forecast citing risk of energy storage solutions contraction .', 'Tesla exceeded revenue targets as rising autonomous driving demand boosted growth .', 'Tesla maintained stable Gigafactory production operations with results in line .']","['negative', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-04-28,"['Tesla warning about energy storage solutions decline raised concern among investors .', 'Tesla missed estimates with disappointing autonomous driving decline .', 'Tesla faces lawsuit risk and penalty concern impacting energy storage solutions .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-04-29,"['Tesla raised its growth forecast citing strong autonomous driving demand .', 'Tesla industry observers noted mixed signals for energy storage solutions .', 'Tesla win major deals boosting momentum in Gigafactory production revenue expansion .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-04-30,"['Tesla posted record revenue as Gigafactory production surged beyond expectations .', 'Tesla reported loss as energy storage solutions revenue fell amid weak demand .', 'Tesla released standard vehicle deliveries financial disclosures and filings .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-05-03,"['Tesla raised its growth forecast citing strong Gigafactory production demand .', 'Tesla announced partnership to boost vehicle deliveries growth and revenue gain .', 'Tesla dividend increase reflects confident profit growth for energy storage solutions .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-05-04,"['Tesla disappointing energy storage solutions results led to sell-off and negative sentiment .', 'Tesla governance review of vehicle deliveries operations found no issues .', 'Tesla maintained stable vehicle deliveries operations with results in line .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-05-05,"['Tesla upgrade by analysts citing strong energy storage solutions growth and higher margin .', 'Tesla faces lawsuit risk and penalty concern impacting autonomous driving .', 'Tesla profit drop amid autonomous driving weakness raised default concern .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-05-06,"['Tesla market activity reflected standard autonomous driving volumes .', 'Tesla shares dropped on weak energy storage solutions demand and lower guidance .', 'Tesla market activity reflected standard vehicle deliveries volumes .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-05-07,"['Tesla reported loss as Gigafactory production revenue fell amid weak demand .', 'Tesla Gigafactory production metrics tracked within expected parameters .', 'Tesla announced layoffs amid autonomous driving slowdown and restructuring .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-05-10,"['Tesla cut its forecast citing risk of autonomous driving contraction .', 'Tesla recovery in Gigafactory production drove higher profit and record revenue increase .', 'Tesla participated in conference with autonomous driving presentations .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-05-11,"['Tesla reported strong profit growth driven by higher autonomous driving demand .', 'Tesla energy storage solutions valuations remained within historical ranges .', 'Tesla announced routine updates on energy storage solutions business plans .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-05-12,"['Tesla reported losses driven by weak energy storage solutions with lower margins .', 'Tesla debt and energy storage solutions decline created financial pressure .', 'Tesla announced layoffs amid vehicle deliveries slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-13,"['Tesla quarterly review highlighted steady energy storage solutions performance .', 'Tesla raised its growth forecast citing strong Gigafactory production demand .', 'Tesla market activity reflected standard energy storage solutions volumes .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-05-14,"['Tesla disappointing autonomous driving results led to sell-off and negative sentiment .', 'Tesla debt and vehicle deliveries decline created financial pressure .', 'Tesla energy storage solutions valuations remained within historical ranges .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-05-17,"['Tesla return on energy storage solutions investment exceeded expectations with surplus .', 'Tesla posted record revenue as energy storage solutions surged beyond expectations .', 'Tesla released standard energy storage solutions financial disclosures and filings .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-05-18,"['Tesla announced layoffs amid autonomous driving slowdown and restructuring .', 'Tesla disappointing vehicle deliveries results led to sell-off and negative sentiment .', 'Tesla disappointing vehicle deliveries results led to sell-off and negative sentiment .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-05-19,"['Tesla maintained stable vehicle deliveries operations with results in line .', 'Tesla scheduled vehicle deliveries business review with typical agenda .', 'Tesla management discussed energy storage solutions strategy at the briefing .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2021-05-20,"['Tesla faced pressure from energy storage solutions decline and reduced margins .', 'Tesla reported strong profit growth driven by higher vehicle deliveries demand .', 'Tesla reduced autonomous driving investment amid concern about further losses .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-05-21,"['Tesla achieved robust expansion with strong gain in vehicle deliveries .', 'Tesla benefited from rising demand for vehicle deliveries with improved profit margin .', 'Tesla dividend increase reflects confident profit growth for Gigafactory production .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-05-24,"['Tesla vehicle deliveries business continued gradual development this quarter .', 'Tesla cut its forecast citing risk of Gigafactory production contraction .', 'Tesla warning about energy storage solutions decline raised concern among investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-05-25,"['Tesla acquisition strengthens autonomous driving and boosts revenue upside .', 'Tesla faces lawsuit risk and penalty concern impacting Gigafactory production .', 'Tesla quarterly review highlighted steady energy storage solutions performance .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-05-26,"['Tesla announced routine updates on vehicle deliveries business plans .', 'Tesla dividend increase reflects confident profit growth for Gigafactory production .', 'Tesla warning about vehicle deliveries decline raised concern among investors .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-05-27,"['Tesla warning about Gigafactory production decline raised concern among investors .', 'Tesla industry observers noted mixed signals for autonomous driving .', 'Tesla vehicle deliveries metrics tracked within expected parameters .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-05-28,"['Tesla achieved robust expansion with strong gain in autonomous driving .', 'Tesla downgrade followed weak Gigafactory production and lower outlook .', 'Tesla reported strong profit growth driven by higher Gigafactory production demand .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-06-01,"['Tesla scheduled Gigafactory production business review with typical agenda .', 'Tesla released standard autonomous driving financial disclosures and filings .', 'Tesla market activity reflected standard energy storage solutions volumes .', 'Tesla impairment and writedown from vehicle deliveries reduced overall profit .', 'Tesla Gigafactory production metrics tracked within expected parameters .', 'Tesla acquisition strengthens Gigafactory production and boosts revenue upside .']","['neutral', 'neutral', 'neutral', 'negative', 'neutral', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, -1.0, 0.0, 1.0]"
2021-06-02,"['Tesla sector conditions showed typical patterns for autonomous driving .', 'Tesla recovery in vehicle deliveries drove higher profit and record revenue increase .', 'Tesla participated in conference with Gigafactory production presentations .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-06-03,"['Tesla missed autonomous driving targets as demand decrease and slowdown continued .', 'Tesla missed estimates with disappointing vehicle deliveries decline .', 'Tesla shares dropped on weak vehicle deliveries demand and lower guidance .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-06-04,"['Tesla win major deals boosting momentum in energy storage solutions revenue expansion .', 'Tesla recall and fine risk created uncertainty for Gigafactory production .', 'Tesla announced layoffs amid vehicle deliveries slowdown and restructuring .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-06-07,"['Tesla management discussed vehicle deliveries strategy at the briefing .', 'Tesla dividend increase reflects confident profit growth for Gigafactory production .', 'Tesla losses and deficit from autonomous driving challenges disappointed investors .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-06-08,"['Tesla announced layoffs amid energy storage solutions slowdown and restructuring .', 'Tesla acquisition strengthens Gigafactory production and boosts revenue upside .', 'Tesla reported loss as Gigafactory production revenue fell amid weak demand .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-06-09,"['Tesla slower autonomous driving demand and falling margins proved disappointing .', 'Tesla energy storage solutions valuations remained within historical ranges .', 'Tesla delivered record profit reflecting innovation in vehicle deliveries .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-06-10,"['Tesla surged on positive outlook for Gigafactory production with higher revenue .', 'Tesla faces lawsuit risk and penalty concern impacting vehicle deliveries .', 'Tesla benefited from rising demand for energy storage solutions with improved profit margin .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2021-06-11,"['Tesla participated in conference with vehicle deliveries presentations .', 'Tesla achieved robust expansion with strong gain in vehicle deliveries .', 'Tesla sector conditions showed typical patterns for autonomous driving .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-06-14,"['Tesla quarterly review highlighted steady autonomous driving performance .', 'Tesla autonomous driving business continued gradual development this quarter .', 'Tesla posted record revenue as energy storage solutions surged beyond expectations .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-06-15,"['Tesla exceeded revenue targets as rising vehicle deliveries demand boosted growth .', 'Tesla return on autonomous driving investment exceeded expectations with surplus .', 'Tesla posted record revenue as energy storage solutions surged beyond expectations .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-06-16,"['Tesla vehicle deliveries metrics tracked within expected parameters .', 'Tesla fell amid uncertainty over autonomous driving and downside risk .', 'Tesla reduced Gigafactory production investment amid concern about further losses .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-06-17,"['Tesla provided update on autonomous driving operations and near-term plans .', 'Tesla achieved robust expansion with strong gain in vehicle deliveries .', 'Tesla warning about Gigafactory production decline raised concern among investors .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-06-18,"['Tesla hiring surge reflects robust Gigafactory production demand and growth momentum .', 'Tesla benefited from rising demand for energy storage solutions with improved profit margin .', 'Tesla posted record revenue as autonomous driving surged beyond expectations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-06-21,"['Tesla return on vehicle deliveries investment exceeded expectations with surplus .', 'Tesla Gigafactory production metrics tracked within expected parameters .', 'Tesla shares soared after record Gigafactory production revenue and strong profit gain .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-06-22,"['Tesla achieved robust expansion with strong gain in Gigafactory production .', 'Tesla losses and deficit from autonomous driving challenges disappointed investors .', 'Tesla reduced energy storage solutions investment amid concern about further losses .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-06-23,"['Tesla raised its growth forecast citing strong Gigafactory production demand .', 'Tesla win major deals boosting momentum in energy storage solutions revenue expansion .', 'Tesla maintained stable vehicle deliveries operations with results in line .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-06-24,"['Tesla faced pressure from energy storage solutions decline and reduced margins .', 'Tesla dividend increase reflects confident profit growth for energy storage solutions .', 'Tesla beat estimates with improved margin and rising energy storage solutions momentum .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-06-25,"['Tesla dividend increase reflects confident profit growth for energy storage solutions .', 'Tesla disappointing Gigafactory production results led to sell-off and negative sentiment .', 'Tesla posted record revenue as energy storage solutions surged beyond expectations .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
