date,texts,labels,sources,scores
2020-12-15,"['Apple missed estimates with disappointing services and App Store decline .', 'Apple impairment and writedown from services and App Store reduced overall profit .', 'Apple announced layoffs amid iPhone sales slowdown and restructuring .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-16,"['Apple hiring surge reflects robust iPhone sales demand and growth momentum .', 'Apple achieved robust expansion with strong gain in Mac and iPad revenue .', 'Apple benefited from rising demand for services and App Store with improved profit margin .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2020-12-17,"['Apple wearables and accessories valuations remained within historical ranges .', 'Apple traded in a narrow range as iPhone sales news was expected .', 'Apple sector conditions showed typical patterns for iPhone sales .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0]"
2020-12-18,"['Apple missed services and App Store targets as demand decrease and slowdown continued .', 'Apple reported strong profit growth driven by higher iPhone sales demand .', 'Apple management discussed wearables and accessories strategy at the briefing .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2020-12-21,"['Apple losses and deficit from iPhone sales challenges disappointed investors .', 'Apple faced pressure from wearables and accessories decline and reduced margins .', 'Apple reported strong profit growth driven by higher wearables and accessories demand .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2020-12-22,"['Apple announced partnership to boost services and App Store growth and revenue gain .', 'Apple hiring surge reflects robust Mac and iPad revenue demand and growth momentum .', 'Apple quarterly review highlighted steady wearables and accessories performance .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2020-12-23,"['Apple participated in conference with Mac and iPad revenue presentations .', 'Apple upgrade by analysts citing strong Mac and iPad revenue growth and higher margin .', 'Apple delivered record profit reflecting innovation in services and App Store .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.7803711384895772, 1.0, 1.0]"
2020-12-24,"['Apple market activity reflected standard services and App Store volumes .', 'Apple recall and fine risk created uncertainty for wearables and accessories .', 'Apple warning about Mac and iPad revenue decline raised concern among investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2020-12-28,"['Apple released standard Mac and iPad revenue financial disclosures and filings .', 'Apple upgrade by analysts citing strong Mac and iPad revenue growth and higher margin .', 'Apple announced routine updates on services and App Store business plans .', 'Apple market activity reflected standard wearables and accessories volumes .', 'Apple beat estimates with improved margin and rising Mac and iPad revenue momentum .', 'Apple breakthrough in services and App Store drove innovation and profit expansion .']","['neutral', 'neutral', 'neutral', 'neutral', 'positive', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.7440546862768029, 1.0, 0.0, 0.0, 1.0, 1.0]"
2020-12-29,"['Apple breakthrough in Mac and iPad revenue drove innovation and profit expansion .', 'Apple debt and Mac and iPad revenue decline created financial pressure .', 'Apple announced partnership to boost services and App Store growth and revenue gain .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 1.0]"
2020-12-30,"['Apple reduced iPhone sales investment amid concern about further losses .', 'Apple announced layoffs amid services and App Store slowdown and restructuring .', 'Apple missed iPhone sales targets as demand decrease and slowdown continued .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2020-12-31,"['Apple downgrade followed weak iPhone sales and lower outlook .', 'Apple faces lawsuit risk and penalty concern impacting wearables and accessories .', 'Apple released standard iPhone sales financial disclosures and filings .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-01-04,"['Apple management discussed services and App Store strategy at the briefing .', 'Apple cut its forecast citing risk of iPhone sales contraction .', 'Apple market activity reflected standard wearables and accessories volumes .', 'Apple governance review of wearables and accessories operations found no issues .', 'Apple faced pressure from Mac and iPad revenue decline and reduced margins .', 'Apple downgrade followed weak iPhone sales and lower outlook .']","['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0, 0.0, -1.0, -1.0]"
2021-01-05,"['Apple faces lawsuit risk and penalty concern impacting Mac and iPad revenue .', 'Apple confirmed alignment with Mac and iPad revenue priorities announced earlier .', 'Apple disappointing Mac and iPad revenue results led to sell-off and negative sentiment .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7440546862768029, -1.0]"
2021-01-06,"['Apple missed wearables and accessories targets as demand decrease and slowdown continued .', 'Apple reported strong profit growth driven by higher iPhone sales demand .', 'Apple quarterly review highlighted steady services and App Store performance .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 0.0]"
2021-01-07,"['Apple provided update on services and App Store operations and near-term plans .', 'Apple fell amid uncertainty over Mac and iPad revenue and downside risk .', 'Apple shares dropped on weak wearables and accessories demand and lower guidance .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-01-08,"['Apple exceeded revenue targets as rising Mac and iPad revenue demand boosted growth .', 'Apple posted record revenue as iPhone sales surged beyond expectations .', 'Apple delivered record profit reflecting innovation in wearables and accessories .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-01-11,"['Apple operational activity in Mac and iPad revenue continued normal trajectory .', 'Apple released standard Mac and iPad revenue financial disclosures and filings .', 'Apple slower Mac and iPad revenue demand and falling margins proved disappointing .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.7440546862768029, 0.7440546862768029, -1.0]"
2021-01-12,"['Apple shares soared after record wearables and accessories revenue and strong profit gain .', 'Apple participated in conference with iPhone sales presentations .', 'Apple quarterly review highlighted steady iPhone sales performance .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-01-13,"['Apple impairment and writedown from services and App Store reduced overall profit .', 'Apple faced pressure from Mac and iPad revenue decline and reduced margins .', 'Apple governance review of Mac and iPad revenue operations found no issues .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.712378126294549]"
2021-01-14,"['Apple delivered record profit reflecting innovation in services and App Store .', 'Apple missed Mac and iPad revenue targets as demand decrease and slowdown continued .', 'Apple traded in a narrow range as services and App Store news was expected .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-01-15,"['Apple missed Mac and iPad revenue targets as demand decrease and slowdown continued .', 'Apple released standard Mac and iPad revenue financial disclosures and filings .', 'Apple announced layoffs amid Mac and iPad revenue slowdown and restructuring .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7440546862768029, -1.0]"
2021-01-19,"['Apple iPhone sales outlook remains mixed with balanced factors .', 'Apple wearables and accessories business continued gradual development this quarter .', 'Apple announced routine updates on Mac and iPad revenue business plans .', 'Apple outperform the sector with strong wearables and accessories demand and efficient operations .', 'Apple fell amid uncertainty over Mac and iPad revenue and downside risk .', 'Apple recovery in services and App Store drove higher profit and record revenue increase .']","['neutral', 'neutral', 'neutral', 'neutral', 'negative', 'negative']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.7440546862768029, 1.0, -1.0, 1.0]"
2021-01-20,"['Apple reduced wearables and accessories investment amid concern about further losses .', 'Apple shares dropped on weak Mac and iPad revenue demand and lower guidance .', 'Apple upgrade by analysts citing strong iPhone sales growth and higher margin .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-01-21,"['Apple management discussed Mac and iPad revenue strategy at the briefing .', 'Apple achieved robust expansion with strong gain in iPhone sales .', 'Apple debt and Mac and iPad revenue decline created financial pressure .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.7440546862768029, 1.0, -1.0]"
2021-01-22,"['Apple upgrade by analysts citing strong Mac and iPad revenue growth and higher margin .', 'Apple provided update on services and App Store operations and near-term plans .', 'Apple dividend increase reflects confident profit growth for services and App Store .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-01-25,"['Apple win major deals boosting momentum in Mac and iPad revenue revenue expansion .', 'Apple achieved robust expansion with strong gain in wearables and accessories .', 'Apple traded in a narrow range as iPhone sales news was expected .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-01-26,"['Apple raised its growth forecast citing strong Mac and iPad revenue demand .', 'Apple achieved robust expansion with strong gain in iPhone sales .', 'Apple achieved robust expansion with strong gain in Mac and iPad revenue .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-01-27,"['Apple governance review of wearables and accessories operations found no issues .', 'Apple debt and Mac and iPad revenue decline created financial pressure .', 'Apple iPhone sales business continued gradual development this quarter .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-01-28,"['Apple reported loss as Mac and iPad revenue revenue fell amid weak demand .', 'Apple wearables and accessories business continued gradual development this quarter .', 'Apple quarterly review highlighted steady services and App Store performance .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 0.0]"
2021-01-29,"['Apple surged on positive outlook for services and App Store with higher revenue .', 'Apple missed estimates with disappointing Mac and iPad revenue decline .', 'Apple traded in a narrow range as Mac and iPad revenue news was expected .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.6595339879618026]"
2021-02-01,"['Apple losses and deficit from Mac and iPad revenue challenges disappointed investors .', 'Apple achieved robust expansion with strong gain in Mac and iPad revenue .', 'Apple missed estimates with disappointing iPhone sales decline .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-02-02,"['Apple exceeded revenue targets as rising Mac and iPad revenue demand boosted growth .', 'Apple industry observers noted mixed signals for wearables and accessories .', 'Apple return on Mac and iPad revenue investment exceeded expectations with surplus .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-02-03,"['Apple industry observers noted mixed signals for services and App Store .', 'Apple exceeded revenue targets as rising services and App Store demand boosted growth .', 'Apple downgrade followed weak wearables and accessories and lower outlook .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-02-04,"['Apple debt and Mac and iPad revenue decline created financial pressure .', 'Apple exceeded revenue targets as rising Mac and iPad revenue demand boosted growth .', 'Apple fell amid uncertainty over Mac and iPad revenue and downside risk .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-02-05,"['Apple benefited from rising demand for services and App Store with improved profit margin .', 'Apple debt and Mac and iPad revenue decline created financial pressure .', 'Apple governance review of wearables and accessories operations found no issues .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-02-08,"['Apple achieved robust expansion with strong gain in iPhone sales .', 'Apple operational activity in services and App Store continued normal trajectory .', 'Apple participated in conference with iPhone sales presentations .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 0.0]"
2021-02-09,"['Apple scheduled iPhone sales business review with typical agenda .', 'Apple reported loss as services and App Store revenue fell amid weak demand .', 'Apple iPhone sales metrics tracked within expected parameters .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
2021-02-10,"['Apple operational activity in services and App Store continued normal trajectory .', 'Apple missed wearables and accessories targets as demand decrease and slowdown continued .', 'Apple losses and deficit from wearables and accessories challenges disappointed investors .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-02-11,"['Apple delivered record profit reflecting innovation in wearables and accessories .', 'Apple maintained stable Mac and iPad revenue operations with results in line .', 'Apple scheduled iPhone sales business review with typical agenda .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.712378126294549, 0.0]"
2021-02-12,"['Apple breakthrough in wearables and accessories drove innovation and profit expansion .', 'Apple reduced Mac and iPad revenue investment amid concern about further losses .', 'Apple reduced wearables and accessories investment amid concern about further losses .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-02-16,"['Apple provided update on wearables and accessories operations and near-term plans .', 'Apple management discussed iPhone sales strategy at the briefing .', 'Apple management discussed iPhone sales strategy at the briefing .', 'Apple confirmed alignment with wearables and accessories priorities announced earlier .', 'Apple confirmed alignment with Mac and iPad revenue priorities announced earlier .', 'Apple participated in conference with services and App Store presentations .']","['neutral', 'neutral', 'neutral', 'neutral', 'neutral', 'neutral']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 0.0, 0.0, 0.7440546862768029, 0.0]"
2021-02-17,"['Apple slower wearables and accessories demand and falling margins proved disappointing .', 'Apple traded in a narrow range as iPhone sales news was expected .', 'Apple benefited from rising demand for services and App Store with improved profit margin .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-02-18,"['Apple achieved robust expansion with strong gain in wearables and accessories .', 'Apple slower iPhone sales demand and falling margins proved disappointing .', 'Apple recall and fine risk created uncertainty for iPhone sales .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-02-19,"['Apple Mac and iPad revenue valuations remained within historical ranges .', 'Apple downgrade followed weak services and App Store and lower outlook .', 'Apple maintained stable iPhone sales operations with results in line .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.7803711384895772, -1.0, 0.0]"
2021-02-22,"['Apple outperform the sector with strong iPhone sales demand and efficient operations .', 'Apple governance review of wearables and accessories operations found no issues .', 'Apple disappointing Mac and iPad revenue results led to sell-off and negative sentiment .']","['positive', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, -1.0]"
2021-02-23,"['Apple surged on positive outlook for wearables and accessories with higher revenue .', 'Apple losses and deficit from wearables and accessories challenges disappointed investors .', 'Apple recall and fine risk created uncertainty for iPhone sales .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-02-24,"['Apple breakthrough in services and App Store drove innovation and profit expansion .', 'Apple reported strong profit growth driven by higher services and App Store demand .', 'Apple wearables and accessories outlook remains mixed with balanced factors .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-02-25,"['Apple participated in conference with iPhone sales presentations .', 'Apple upgrade by analysts citing strong wearables and accessories growth and higher margin .', 'Apple operational activity in services and App Store continued normal trajectory .']","['neutral', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 0.0]"
2021-02-26,"['Apple downgrade followed weak services and App Store and lower outlook .', 'Apple announced layoffs amid Mac and iPad revenue slowdown and restructuring .', 'Apple scheduled services and App Store business review with typical agenda .']","['negative', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-03-01,"['Apple beat estimates with improved margin and rising Mac and iPad revenue momentum .', 'Apple announced layoffs amid services and App Store slowdown and restructuring .', 'Apple governance review of wearables and accessories operations found no issues .']","['positive', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, 0.0]"
2021-03-02,"['Apple benefited from rising demand for wearables and accessories with improved profit margin .', 'Apple maintained stable services and App Store operations with results in line .', 'Apple beat estimates with improved margin and rising Mac and iPad revenue momentum .']","['positive', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-03-03,"['Apple fell amid uncertainty over wearables and accessories and downside risk .', 'Apple debt and wearables and accessories decline created financial pressure .', 'Apple surged on positive outlook for iPhone sales with higher revenue .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-04,"['Apple fell amid uncertainty over services and App Store and downside risk .', 'Apple recall and fine risk created uncertainty for Mac and iPad revenue .', 'Apple reported strong profit growth driven by higher services and App Store demand .']","['positive', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-05,"['Apple announced layoffs amid iPhone sales slowdown and restructuring .', 'Apple market activity reflected standard Mac and iPad revenue volumes .', 'Apple slower iPhone sales demand and falling margins proved disappointing .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.7803711384895772, -1.0]"
2021-03-08,"['Apple upgrade by analysts citing strong services and App Store growth and higher margin .', 'Apple industry observers noted mixed signals for services and App Store .', 'Apple breakthrough in Mac and iPad revenue drove innovation and profit expansion .']","['positive', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.0, 1.0]"
2021-03-09,"['Apple losses and deficit from iPhone sales challenges disappointed investors .', 'Apple hiring surge reflects robust services and App Store demand and growth momentum .', 'Apple reported losses driven by weak iPhone sales with lower margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-10,"['Apple profit drop amid services and App Store weakness raised default concern .', 'Apple upgrade by analysts citing strong wearables and accessories growth and higher margin .', 'Apple recovery in wearables and accessories drove higher profit and record revenue increase .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-03-11,"['Apple reported iPhone sales performance consistent with consensus .', 'Apple slower Mac and iPad revenue demand and falling margins proved disappointing .', 'Apple recall and fine risk created uncertainty for wearables and accessories .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-03-12,"['Apple profit drop amid wearables and accessories weakness raised default concern .', 'Apple breakthrough in Mac and iPad revenue drove innovation and profit expansion .', 'Apple reduced iPhone sales investment amid concern about further losses .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-03-15,"['Apple slower iPhone sales demand and falling margins proved disappointing .', 'Apple sector conditions showed typical patterns for wearables and accessories .', 'Apple fell amid uncertainty over services and App Store and downside risk .']","['negative', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-03-16,"['Apple recovery in services and App Store drove higher profit and record revenue increase .', 'Apple upgrade by analysts citing strong wearables and accessories growth and higher margin .', 'Apple breakthrough in Mac and iPad revenue drove innovation and profit expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-03-17,"['Apple faced pressure from wearables and accessories decline and reduced margins .', 'Apple faced pressure from wearables and accessories decline and reduced margins .', 'Apple downgrade followed weak iPhone sales and lower outlook .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-03-18,"['Apple traded in a narrow range as Mac and iPad revenue news was expected .', 'Apple market activity reflected standard wearables and accessories volumes .', 'Apple breakthrough in wearables and accessories drove innovation and profit expansion .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.6595339879618026, 0.0, 1.0]"
2021-03-19,"['Apple recovery in services and App Store drove higher profit and record revenue increase .', 'Apple losses and deficit from services and App Store challenges disappointed investors .', 'Apple reported losses driven by weak services and App Store with lower margins .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-03-22,"['Apple governance review of iPhone sales operations found no issues .', 'Apple released standard iPhone sales financial disclosures and filings .', 'Apple breakthrough in wearables and accessories drove innovation and profit expansion .']","['neutral', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, 1.0]"
2021-03-23,"['Apple industry observers noted mixed signals for services and App Store .', 'Apple surged on positive outlook for Mac and iPad revenue with higher revenue .', 'Apple reduced Mac and iPad revenue investment amid concern about further losses .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-03-24,"['Apple reduced Mac and iPad revenue investment amid concern about further losses .', 'Apple debt and wearables and accessories decline created financial pressure .', 'Apple announced routine updates on iPhone sales business plans .']","['negative', 'neutral', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 0.0]"
2021-03-25,"['Apple warning about iPhone sales decline raised concern among investors .', 'Apple downgrade followed weak iPhone sales and lower outlook .', 'Apple announced partnership to boost iPhone sales growth and revenue gain .']","['negative', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, 1.0]"
2021-03-26,"['Apple market activity reflected standard iPhone sales volumes .', 'Apple recall and fine risk created uncertainty for wearables and accessories .', 'Apple win major deals boosting momentum in services and App Store revenue expansion .']","['neutral', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-03-29,"['Apple breakthrough in Mac and iPad revenue drove innovation and profit expansion .', 'Apple posted record revenue as Mac and iPad revenue surged beyond expectations .', 'Apple recall and fine risk created uncertainty for Mac and iPad revenue .']","['positive', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, -1.0]"
2021-03-30,"['Apple sector conditions showed typical patterns for wearables and accessories .', 'Apple profit drop amid wearables and accessories weakness raised default concern .', 'Apple missed estimates with disappointing services and App Store decline .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, -1.0]"
2021-03-31,"['Apple reported strong profit growth driven by higher services and App Store demand .', 'Apple downgrade followed weak iPhone sales and lower outlook .', 'Apple reduced services and App Store investment amid concern about further losses .']","['neutral', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-04-01,"['Apple wearables and accessories valuations remained within historical ranges .', 'Apple surged on positive outlook for services and App Store with higher revenue .', 'Apple return on services and App Store investment exceeded expectations with surplus .']","['neutral', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-04-05,"['Apple released standard services and App Store financial disclosures and filings .', 'Apple industry observers noted mixed signals for services and App Store .', 'Apple warning about wearables and accessories decline raised concern among investors .', 'Apple reported strong profit growth driven by higher services and App Store demand .', 'Apple announced layoffs amid Mac and iPad revenue slowdown and restructuring .', 'Apple shares soared after record wearables and accessories revenue and strong profit gain .']","['neutral', 'neutral', 'neutral', 'positive', 'negative', 'positive']","['synthetic_fill', 'synthetic_fill', 'synthetic_fill', 'synthetic', 'synthetic', 'synthetic']","[0.0, 0.0, -1.0, 1.0, -1.0, 1.0]"
2021-04-06,"['Apple fell amid uncertainty over services and App Store and downside risk .', 'Apple released standard wearables and accessories financial disclosures and filings .', 'Apple raised its growth forecast citing strong Mac and iPad revenue demand .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, 1.0]"
2021-04-07,"['Apple breakthrough in wearables and accessories drove innovation and profit expansion .', 'Apple debt and Mac and iPad revenue decline created financial pressure .', 'Apple downgrade followed weak wearables and accessories and lower outlook .']","['negative', 'negative', 'negative']","['synthetic', 'synthetic', 'synthetic']","[1.0, -1.0, -1.0]"
2021-04-08,"['Apple exceeded revenue targets as rising Mac and iPad revenue demand boosted growth .', 'Apple operational activity in Mac and iPad revenue continued normal trajectory .', 'Apple recovery in services and App Store drove higher profit and record revenue increase .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.7440546862768029, 1.0]"
2021-04-09,"['Apple shares soared after record wearables and accessories revenue and strong profit gain .', 'Apple benefited from rising demand for services and App Store with improved profit margin .', 'Apple win major deals boosting momentum in Mac and iPad revenue revenue expansion .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 1.0]"
2021-04-12,"['Apple acquisition strengthens Mac and iPad revenue and boosts revenue upside .', 'Apple return on iPhone sales investment exceeded expectations with surplus .', 'Apple wearables and accessories outlook remains mixed with balanced factors .']","['positive', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[1.0, 1.0, 0.0]"
2021-04-13,"['Apple reduced wearables and accessories investment amid concern about further losses .', 'Apple posted record revenue as Mac and iPad revenue surged beyond expectations .', 'Apple recall and fine risk created uncertainty for iPhone sales .']","['negative', 'positive', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, -1.0]"
2021-04-14,"['Apple hiring surge reflects robust iPhone sales demand and growth momentum .', 'Apple governance review of Mac and iPad revenue operations found no issues .', 'Apple announced partnership to boost wearables and accessories growth and revenue gain .']","['positive', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[1.0, 0.712378126294549, 1.0]"
2021-04-15,"['Apple reported losses driven by weak wearables and accessories with lower margins .', 'Apple market activity reflected standard services and App Store volumes .', 'Apple faces lawsuit risk and penalty concern impacting services and App Store .']","['negative', 'neutral', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 0.0, -1.0]"
2021-04-16,"['Apple wearables and accessories business continued gradual development this quarter .', 'Apple faced pressure from Mac and iPad revenue decline and reduced margins .', 'Apple hiring surge reflects robust Mac and iPad revenue demand and growth momentum .']","['neutral', 'negative', 'positive']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 1.0]"
2021-04-19,"['Apple sector conditions showed typical patterns for services and App Store .', 'Apple breakthrough in wearables and accessories drove innovation and profit expansion .', 'Apple exceeded revenue targets as rising services and App Store demand boosted growth .']","['neutral', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, 1.0]"
2021-04-20,"['Apple reported loss as services and App Store revenue fell amid weak demand .', 'Apple exceeded revenue targets as rising Mac and iPad revenue demand boosted growth .', 'Apple upgrade by analysts citing strong services and App Store growth and higher margin .']","['positive', 'positive', 'positive']","['synthetic', 'synthetic', 'synthetic']","[-1.0, 1.0, 1.0]"
2021-04-21,"['Apple faced pressure from services and App Store decline and reduced margins .', 'Apple faces lawsuit risk and penalty concern impacting Mac and iPad revenue .', 'Apple fell amid uncertainty over Mac and iPad revenue and downside risk .']","['negative', 'positive', 'negative']","['synthetic', 'synthetic', 'synthetic']","[-1.0, -1.0, -1.0]"
2021-04-22,"['Apple wearables and accessories outlook remains mixed with balanced factors .', 'Apple upgrade by analysts citing strong Mac and iPad revenue growth and higher margin .', 'Apple announced layoffs amid services and App Store slowdown and restructuring .']","['neutral', 'neutral', 'negative']","['synthetic', 'synthetic', 'synthetic']","[0.0, 1.0, -1.0]"
2021-04-23,"['Apple announced routine updates on wearables and accessories business plans .', 'Apple reported losses driven by weak wearables and accessories with lower margins .', 'Apple confirmed alignment with services and App Store priorities announced earlier .']","['neutral', 'negative', 'neutral']","['synthetic', 'synthetic', 'synthetic']","[0.0, -1.0, 0.0]"
